# Convergence file
# Iter  CFL  res
      45              6.02401    0.50665   0.69036   5.29133
      46              6.62641    0.52576   0.65666   5.26588
      47              7.28905    0.54278   0.62306   5.24104
      48              8.01795    0.55758   0.58947   5.21674
      49              8.81975    0.57022   0.55595   5.19314
      50              9.70172    0.58095   0.52249   5.17024
      51             10.67190    0.58969   0.48880   5.14730
      52             11.73909    0.59693   0.45508   5.12639
      53             12.91299    0.60258   0.42138   5.10571
      54             14.20429    0.60680   0.38776   5.08565
      55             15.62472    0.60967   0.35413   5.06622
      56             17.18719    0.61130   0.32056   5.04744
      57             18.90591    0.61178   0.28695   5.02923
      58             20.79651    0.61120   0.25333   5.01137
      59             22.87616    0.60964   0.21951   4.99453
      60             25.16377    0.60713   0.18578   4.97811
      61             27.68015    0.60372   0.15214   4.96213
      62             30.44816    0.59945   0.11843   4.94656
      63             33.49298    0.59436   0.08477   4.93136
      64             36.84228    0.58882   0.05113   4.91594
      65             40.52651    0.58191   0.01738   4.90258
      66             44.57916    0.57456  -0.01619   4.88834
      67             49.03707    0.56651  -0.04967   4.87473
      68             53.94078    0.55796  -0.08268   4.86154
      69             59.33486    0.54839  -0.11630   4.84839
      70             65.26834    0.53833  -0.14931   4.83589
      71             71.79518    0.52765  -0.18194   4.82410
      72             78.97470    0.51670  -0.21392   4.81225
      73             86.87217    0.50447  -0.24588   4.80171
      74             95.55938    0.49202  -0.27674   4.79139
      75            105.11532    0.47918  -0.30656   4.78151
      76            115.62685    0.46548  -0.33551   4.77245
      77            127.18954    0.45146  -0.36287   4.76362
      78            139.90849    0.43711  -0.38828   4.75505
      79            153.89934    0.42216  -0.41214   4.74674
      80            169.28927    0.40701  -0.43306   4.73893
      81            186.21820    0.39171  -0.45147   4.73035
      82            204.84002    0.37617  -0.46722   4.72181
      83            225.32402    0.36075  -0.47908   4.71336
      84            247.85643    0.34562  -0.48682   4.70353
      85            272.64207    0.33096  -0.48949   4.69379
      86            299.90628    0.31697  -0.48507   4.68379
      87            329.89690    0.30340  -0.47260   4.67176
      88            362.88659    0.28927  -0.44727   4.65994
      89            399.17525    0.27225  -0.40861   4.64507
      90            439.09278    0.24894  -0.35690   4.63101
      91            483.00206    0.21627  -0.29816   4.61808
      92            531.30226    0.17349  -0.24008   4.60086
      93            584.43249    0.12636  -0.18927   4.58351
      94            642.87574    0.08913  -0.15076   4.55574
      95            707.16331    0.08045  -0.12810   4.54570
      96            777.87964    0.09666  -0.12462   4.47923
      97            855.66760    0.12226  -0.14466   4.43134
      98            941.23437    0.13767  -0.19438   4.37939
      99           1035.35780    0.12850  -0.28255   4.32808
     100           1138.89358    0.07877  -0.41414   4.31281
     101           1252.78294   -0.03172  -0.54886   4.28827
     102           1378.06123   -0.21178  -0.55992   4.27078
     103           1515.86736   -0.44686  -0.48593   4.21784
     104           1667.45409   -0.67267  -0.43180   4.19657
     105           1834.19950   -0.76047  -0.40570   4.11877
     106           2017.61945   -0.72987  -0.39354   4.00993
     107           2219.38140   -0.70583  -0.38921   4.08439
     108           2441.31954   -0.78525  -0.39571   3.91937
     109           2685.45149   -0.91156  -0.41741   3.88056
     110           2953.99664   -1.00407  -0.45439   3.88412
     111           3249.39630   -1.11692  -0.50339   3.86329
     112           3574.33594   -1.22411  -0.56063   3.77495
     113           3931.76953   -1.23647  -0.62314   3.77648
     114           4324.94648   -1.29321  -0.68833   3.69153
     115           4757.44113   -1.33094  -0.75741   3.63766
     116           5233.18524   -1.39245  -0.83134   3.56836
     117           5756.50377   -1.47369  -0.91010   3.45240
     118           6332.15414   -1.47963  -0.99639   3.42385
     119           6965.36956   -1.57477  -1.09046   3.30233
     120           7661.90651   -1.59354  -1.19368   3.26746
     121           8428.09717   -1.69661  -1.30687   3.12805
     122           9270.90688   -1.76837  -1.42876   3.05602
     123          10197.99757   -1.86645  -1.55880   2.93873
     124          11217.79733   -1.97504  -1.69946   2.85234
     125          12339.57706   -2.15762  -1.84263   2.76447
     126          13573.53477   -2.14913  -1.56332   3.92284
     127           8609.62849   -2.15579  -2.15989   2.82619
     128           9470.59134   -2.73316  -2.24490   2.26865
     129          10417.65047   -2.51401  -2.03088   2.44195
     130          11459.41552   -2.78286  -2.44954   2.21349
     131          12605.35707   -2.94640  -2.55871   2.08221
     132          13865.89278   -2.88060  -2.67324   2.09544
     133          15252.48205   -2.74999  -2.77965   2.15759
     134          16777.73026   -3.03552  -2.91276   1.86968
     135          18455.50329   -3.25570  -3.04444   1.78468
     136          20301.05362   -3.03190  -3.18395   1.88358
     137          22331.15898   -3.15260  -3.32356   1.76750
     138          24564.27487   -4.03355  -3.47424   1.41351
     139          27020.70236   -4.24656  -3.63343   1.28790
     140          29722.77260   -3.33430  -3.80330   1.56532
     141          32695.04986   -3.95680  -3.98455   1.09389
     142          35964.55484   -3.36113  -4.17883   1.50772
     143          39561.01033   -4.14884  -4.38658   0.83383
     144          43517.11136   -4.19686  -4.60937   0.73986
     145          47868.82250   -4.75039  -4.84799   0.33749
     146          52655.70475   -4.78325  -5.10345   0.18976
     147          57921.27522   -4.95373  -5.37642  -0.01049
     148          63713.40274   -5.07896  -5.66749  -0.17697
     149          70084.74302   -5.34077  -5.97718  -0.44606
     150          77093.21732   -5.66745  -6.30575  -0.77218
     151          84802.53905   -6.03969  -6.65324  -1.14080
     152          93282.79296   -6.44952  -7.01941  -1.54621
     153         102611.07225   -6.91000  -7.40364  -2.00043
     154         112872.17948   -7.44381  -7.80493  -2.52578
     155         124159.39742   -8.03792  -8.22194  -3.14040
