    0.6875190191E-02     0.7588392728E-02     0.7572112248E-03     0.2107242632E-01     0.4744334313E-03    -0.1296129244E-02     0.2387860959E+01     0.3812549827E+03
    0.6086819805E-02     0.6715339761E-02     0.6688584278E-03     0.1863157516E-01     0.4154473295E-03    -0.3266252643E-02     0.6714366422E+01     0.4309819676E+03
    0.5543351040E-02     0.6111925804E-02     0.6070050600E-03     0.1693587621E-01     0.3723927212E-03    -0.5277220875E-02     0.1074750203E+02     0.4737851675E+03
    0.5135829293E-02     0.5658504099E-02     0.5599780036E-03     0.1565645800E-01     0.3386851911E-03    -0.7577671531E-02     0.1455659930E+02     0.5120668398E+03
    0.4812902795E-02     0.5298583327E-02     0.5222563725E-03     0.1463755366E-01     0.3110860440E-03    -0.1028099738E-01     0.1819515103E+02     0.5472128750E+03
    0.4547667349E-02     0.5002528401E-02     0.4909296740E-03     0.1379719925E-01     0.2878250683E-03    -0.1343992468E-01     0.2169373824E+02     0.5799950706E+03
    0.4324282162E-02     0.4752868463E-02     0.4642736590E-03     0.1308693779E-01     0.2678207132E-03    -0.1707637175E-01     0.2507126137E+02     0.6108865943E+03
    0.4131752052E-02     0.4537421722E-02     0.4410736975E-03     0.1247281496E-01     0.2502825736E-03    -0.2121691135E-01     0.2835678727E+02     0.6403419863E+03
    0.3963186136E-02     0.4348566731E-02     0.4205699185E-03     0.1193358065E-01     0.2347096920E-03    -0.2587324104E-01     0.3156442193E+02     0.6686210387E+03
    0.3813896838E-02     0.4181119850E-02     0.4022451042E-03     0.1145476706E-01     0.2207561469E-03    -0.3104988830E-01     0.3470137388E+02     0.6958848517E+03
    0.3680389548E-02     0.4031212456E-02     0.3857115004E-03     0.1102555268E-01     0.2081573655E-03    -0.3675102164E-01     0.3777417253E+02     0.7222638145E+03
    0.3559987002E-02     0.3895877457E-02     0.3706701718E-03     0.1063761943E-01     0.1967055981E-03    -0.4298175868E-01     0.4078903664E+02     0.7478678492E+03
    0.3450668037E-02     0.3772873828E-02     0.3568952297E-03     0.1028467740E-01     0.1862417834E-03    -0.4974384569E-01     0.4374987923E+02     0.7727747540E+03
    0.3350788079E-02     0.3660375954E-02     0.3442015469E-03     0.9961590931E-02     0.1766333089E-03    -0.5704164943E-01     0.4666135459E+02     0.7970594057E+03
    0.3259030125E-02     0.3556920767E-02     0.3324403362E-03     0.9664237931E-02     0.1677721656E-03    -0.6487964499E-01     0.4952753595E+02     0.8207847251E+03
    0.3174361663E-02     0.3461361142E-02     0.3214952149E-03     0.9389384186E-02     0.1595728512E-03    -0.7325890881E-01     0.5235073364E+02     0.8439937359E+03
    0.3095895197E-02     0.3372709915E-02     0.3112653801E-03     0.9134240575E-02     0.1519602661E-03    -0.8218380923E-01     0.5513417984E+02     0.8667329960E+03
    0.3022892701E-02     0.3290145676E-02     0.3016667642E-03     0.8896483224E-02     0.1448710686E-03    -0.9165913699E-01     0.5788079149E+02     0.8890431082E+03
    0.2954764747E-02     0.3213012666E-02     0.2926327046E-03     0.8674256441E-02     0.1382543109E-03    -0.1016853951E+00     0.6059196871E+02     0.9109497564E+03
    0.2890995131E-02     0.3140736082E-02     0.2841044907E-03     0.8465930867E-02     0.1320646072E-03    -0.1122649860E+00     0.6326954056E+02     0.9324800602E+03
    0.2831129611E-02     0.3072809667E-02     0.2760301612E-03     0.8270069213E-02     0.1262614064E-03    -0.1234020199E+00     0.6591572312E+02     0.9536624986E+03
    0.2774789928E-02     0.3008811926E-02     0.2683666519E-03     0.8085474145E-02     0.1208106282E-03    -0.1350974311E+00     0.6853198163E+02     0.9745180713E+03
    0.2721648261E-02     0.2948377488E-02     0.2610766737E-03     0.7911106764E-02     0.1156823792E-03    -0.1473492781E+00     0.7111962807E+02     0.9950653762E+03
    0.2671358415E-02     0.2891121437E-02     0.2541200355E-03     0.7745863491E-02     0.1108435769E-03    -0.1601680614E+00     0.7368291365E+02     0.1015345522E+04
    0.2623543678E-02     0.2836627194E-02     0.2474524477E-03     0.7588537588E-02     0.1062563693E-03    -0.1735882689E+00     0.7622995022E+02     0.1035429388E+04
    0.2578010665E-02     0.2784678673E-02     0.2410521966E-03     0.7438515085E-02     0.1019030256E-03    -0.1876074260E+00     0.7876141881E+02     0.1055327381E+04
    0.2534578080E-02     0.2735073040E-02     0.2348986994E-03     0.7295218693E-02     0.9776670812E-04    -0.2022305316E+00     0.8127846600E+02     0.1075053030E+04
    0.2493101113E-02     0.2687648632E-02     0.2289760154E-03     0.7158188717E-02     0.9383385785E-04    -0.2174590168E+00     0.8378113885E+02     0.1094610791E+04
    0.2453433013E-02     0.2642241209E-02     0.2232675288E-03     0.7026956918E-02     0.9009055315E-04    -0.2333007549E+00     0.8627046711E+02     0.1114012408E+04
    0.2415441940E-02     0.2598703129E-02     0.2177582814E-03     0.6901102030E-02     0.8652418966E-04    -0.2497645975E+00     0.8874743945E+02     0.1133268939E+04
    0.2379031116E-02     0.2556926638E-02     0.2124380719E-03     0.6780317307E-02     0.8312534858E-04    -0.2668496680E+00     0.9121147517E+02     0.1152378935E+04
    0.2344083758E-02     0.2516780749E-02     0.2072934579E-03     0.6664228138E-02     0.7988266692E-04    -0.2845683681E+00     0.9366397646E+02     0.1171356081E+04
    0.2310501358E-02     0.2478155098E-02     0.2023133107E-03     0.6552518921E-02     0.7678646545E-04    -0.3029301620E+00     0.9610579367E+02     0.1190209512E+04
    0.2278207177E-02     0.2440964117E-02     0.1974894631E-03     0.6444945269E-02     0.7382903766E-04    -0.3219374344E+00     0.9853676049E+02     0.1208940293E+04
    0.2247124348E-02     0.2405121887E-02     0.1928134879E-03     0.6341261333E-02     0.7100263866E-04    -0.3415962674E+00     0.1009571865E+03     0.1227552994E+04
