# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium gas flow
# Transport fluxes
# "xc"  "sum(Ji)"  "tau_rr"  "tau_rt"  "tau_tt"  "q_r"  "q_r_Ftr"  "q_r_Fint"  "q_r_Diff" "Vdi(N)"  "Vdi(O)" "Vdi(NO)"  "Vdi(N2)" "Vdi(O2)"
    0.3500098150E-01     0.2168404345E-18    -0.3812896858E-01     0.5388262023E+02     0.1906448429E-01    -0.1237063092E+07    -0.1165640453E+07     0.0000000000E+00    -0.7142263925E+05    -0.2380897103E+00    -0.1416442575E+00     0.2727821494E+00     0.7302433787E-01     0.2036978311E+01
    0.3500295250E-01     0.4336808690E-18    -0.4051221380E-01     0.5358334429E+02     0.2025610690E-01    -0.1231739374E+07    -0.1042761145E+07     0.0000000000E+00    -0.1889782288E+06    -0.7121683085E+00    -0.4216490533E+00     0.8548029899E+00     0.2183249381E+00     0.6082304447E+01
    0.3500493900E-01     0.1301042607E-17    -0.5028773065E-01     0.5342669766E+02     0.2514386533E-01    -0.1229700794E+07    -0.9736809367E+06     0.0000000000E+00    -0.2560198570E+06    -0.1060745634E+01    -0.6250479703E+00     0.1368803295E+01     0.3242954701E+00     0.9069011231E+01
    0.3500694050E-01     0.8673617380E-18    -0.6372080909E-01     0.5331947895E+02     0.3186040454E-01    -0.1228692420E+07    -0.9290441548E+06     0.0000000000E+00    -0.2996482654E+06    -0.1341386304E+01    -0.7875917623E+00     0.1841757999E+01     0.4092740233E+00     0.1153459575E+02
    0.3500895750E-01    -0.1734723476E-17    -0.7920014512E-01     0.5320409058E+02     0.3960007256E-01    -0.1227716946E+07    -0.8972174631E+06     0.0000000000E+00    -0.3304994825E+06    -0.1579973595E+01    -0.9254661203E+00     0.2293280515E+01     0.4813102162E+00     0.1371014318E+02
    0.3501099050E-01     0.8673617380E-18    -0.9605376286E-01     0.5311434595E+02     0.4802688143E-01    -0.1227246107E+07    -0.8738014365E+06     0.0000000000E+00    -0.3534446709E+06    -0.1789643231E+01    -0.1045657267E+01     0.2729547827E+01     0.5445473842E+00     0.1569143196E+02
    0.3501303900E-01     0.2602085214E-17    -0.1138328405E+00     0.5304263003E+02     0.5691642027E-01    -0.1227236800E+07    -0.8558600572E+06     0.0000000000E+00    -0.3713767430E+06    -0.1979368115E+01    -0.1153148575E+01     0.3159257074E+01     0.6017125959E+00     0.1754447785E+02
    0.3501510300E-01     0.0000000000E+00    -0.1321543568E+00     0.5293843816E+02     0.6607717838E-01    -0.1226400132E+07    -0.8410590386E+06     0.0000000000E+00    -0.3853410935E+06    -0.2151292966E+01    -0.1250125381E+01     0.3584608505E+01     0.6534730232E+00     0.1929511309E+02
    0.3501718350E-01     0.1734723476E-17    -0.1511033338E+00     0.5285679935E+02     0.7555166688E-01    -0.1226137931E+07    -0.8292186573E+06     0.0000000000E+00    -0.3969192735E+06    -0.2312475409E+01    -0.1339509302E+01     0.4012649163E+01     0.7019776836E+00     0.2098340802E+02
    0.3501928000E-01     0.1734723476E-17    -0.1705982207E+00     0.5277531515E+02     0.8529911037E-01    -0.1225887662E+07    -0.8193238859E+06     0.0000000000E+00    -0.4065637764E+06    -0.2464069667E+01    -0.1422227106E+01     0.4444767212E+01     0.7475712008E+00     0.2261803239E+02
