# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium gas flow
# Transport fluxes
# "xc"  "sum(Ji)"  "tau_rr"  "tau_rt"  "tau_tt"  "q_r"  "q_r_Ftr"  "q_r_Fint"  "q_r_Diff" "Vdi(e-)"  "Vdi(N+)" "Vdi(O+)"  "Vdi(NO+)" "Vdi(N2+)"  "Vdi(O2+)" "Vdi(N)"  "Vdi(O)" "Vdi(NO)"  "Vdi(N2)" "Vdi(O2)"
    0.3502352150E-01     0.5204170428E-17    -0.4137519786E+00     0.9722615103E+02     0.2068759893E+00    -0.2156742173E+07    -0.1252873239E+07     0.0000000000E+00    -0.9038689336E+06    -0.8808826187E+02    -0.9872895761E+02    -0.8031165526E+02    -0.8354658422E+02    -0.1726820491E+03    -0.9618459760E+02    -0.4316408876E+01    -0.1543339497E+01     0.1483889722E+02     0.4065897596E+01     0.4772177526E+02
    0.3502566650E-01     0.7372574773E-17    -0.4543662231E+00     0.9707520185E+02     0.2271831116E+00    -0.2156283546E+07    -0.1242526735E+07     0.0000000000E+00    -0.9137568112E+06    -0.8820759362E+02    -0.9679017580E+02    -0.8153501752E+02    -0.8246037592E+02    -0.1757928672E+03    -0.9499263266E+02    -0.4508787898E+01    -0.1607085547E+01     0.1602597636E+02     0.4261877400E+01     0.5046827081E+02
    0.3502782800E-01    -0.3903127821E-17    -0.4956965750E+00     0.9692392772E+02     0.2478482875E+00    -0.2155832249E+07    -0.1233418632E+07     0.0000000000E+00    -0.9224136169E+06    -0.8820240355E+02    -0.9508104483E+02    -0.8255974829E+02    -0.8133381017E+02    -0.1785253399E+03    -0.9371935823E+02    -0.4693670420E+01    -0.1666521470E+01     0.1722287364E+02     0.4452233641E+01     0.5315114807E+02
    0.3503000650E-01     0.1301042607E-17    -0.5377604588E+00     0.9681529958E+02     0.2688802294E+00    -0.2156334881E+07    -0.1225856371E+07     0.0000000000E+00    -0.9304785099E+06    -0.8819198762E+02    -0.9363177108E+02    -0.8351589942E+02    -0.8032017135E+02    -0.1810758750E+03    -0.9254410524E+02    -0.4873960364E+01    -0.1723486651E+01     0.1843663686E+02     0.4640104594E+01     0.5580331495E+02
    0.3503220150E-01    -0.1127570259E-16    -0.5794014360E+00     0.9661525822E+02     0.2897007180E+00    -0.2154832657E+07    -0.1217947976E+07     0.0000000000E+00    -0.9368846813E+06    -0.8793670358E+02    -0.9217703088E+02    -0.8414459748E+02    -0.7894855964E+02    -0.1829165895E+03    -0.9090856175E+02    -0.5044679117E+01    -0.1773724930E+01     0.1964903520E+02     0.4819415252E+01     0.5834162495E+02
    0.3503441350E-01    -0.8673617380E-17    -0.6212792847E+00     0.9646254783E+02     0.3106396423E+00    -0.2154394109E+07    -0.1211339489E+07     0.0000000000E+00    -0.9430546202E+06    -0.8768809623E+02    -0.9089201433E+02    -0.8472705159E+02    -0.7766149724E+02    -0.1842651366E+03    -0.8932815346E+02    -0.5213119980E+01    -0.1822393019E+01     0.2088282401E+02     0.4998520339E+01     0.6087817783E+02
    0.3503664300E-01    -0.7372574773E-17    -0.6635160564E+00     0.9630941866E+02     0.3317580282E+00    -0.2153962309E+07    -0.1205303004E+07     0.0000000000E+00    -0.9486593055E+06    -0.8737790735E+02    -0.8968940478E+02    -0.8518908814E+02    -0.7631263137E+02    -0.1851325069E+03    -0.8764469807E+02    -0.5377745181E+01    -0.1868079976E+01     0.2213173023E+02     0.5175502127E+01     0.6338402504E+02
    0.3503888950E-01    -0.3035766083E-17    -0.7062506970E+00     0.9615498665E+02     0.3531253485E+00    -0.2153515327E+07    -0.1199739912E+07     0.0000000000E+00    -0.9537754147E+06    -0.8702088412E+02    -0.8855990039E+02    -0.8554834896E+02    -0.7492341164E+02    -0.1856190150E+03    -0.8589124952E+02    -0.5538872515E+01    -0.1910915173E+01     0.2339511600E+02     0.5350657066E+01     0.6585984311E+02
    0.3504115300E-01     0.2602085214E-17    -0.7495324926E+00     0.9599927156E+02     0.3747662463E+00    -0.2153053483E+07    -0.1194580222E+07     0.0000000000E+00    -0.9584732615E+06    -0.8662883457E+02    -0.8749593183E+02    -0.8581996633E+02    -0.7350997751E+02    -0.1857932068E+03    -0.8409149970E+02    -0.5696841319E+01    -0.1951038964E+01     0.2467264271E+02     0.5524310976E+01     0.6830731548E+02
    0.3504343400E-01     0.3035766083E-17    -0.7933802740E+00     0.9584272655E+02     0.3966901370E+00    -0.2152588127E+07    -0.1189772319E+07     0.0000000000E+00    -0.9628158077E+06    -0.8621118323E+02    -0.8649111708E+02    -0.8601697000E+02    -0.7208425063E+02    -0.1857069452E+03    -0.8226220098E+02    -0.5852000313E+01    -0.1988595592E+01     0.2596426438E+02     0.5696807979E+01     0.7072890339E+02
    0.3504573250E-01    -0.1734723476E-17    -0.8377996912E+00     0.9568508469E+02     0.4188998456E+00    -0.2152112744E+07    -0.1185264728E+07     0.0000000000E+00    -0.9668480155E+06    -0.8577494597E+02    -0.8553943107E+02    -0.8615012733E+02    -0.7065537718E+02    -0.1853981267E+03    -0.8041540359E+02    -0.6004581405E+01    -0.2023692377E+01     0.2726948496E+02     0.5868377779E+01     0.7312559030E+02
    0.3504804850E-01    -0.3035766083E-17    -0.8827858878E+00     0.9552609200E+02     0.4413929439E+00    -0.2151621087E+07    -0.1181014321E+07     0.0000000000E+00    -0.9706067669E+06    -0.8532560625E+02    -0.8463563082E+02    -0.8622855523E+02    -0.6923029215E+02    -0.1849021319E+03    -0.7855976745E+02    -0.6154779769E+01    -0.2056425634E+01     0.2858773046E+02     0.6039216465E+01     0.7549814692E+02
    0.3505038250E-01    -0.8239936511E-17    -0.9283363746E+00     0.9536617594E+02     0.4641681873E+00    -0.2151123918E+07    -0.1176993609E+07     0.0000000000E+00    -0.9741303090E+06    -0.8486783059E+02    -0.8377559057E+02    -0.8626028707E+02    -0.6781387356E+02    -0.1842450730E+03    -0.7670131701E+02    -0.6302837334E+01    -0.2086907441E+01     0.2991886114E+02     0.6209573448E+01     0.7784854647E+02
    0.3505273450E-01    -0.1257674520E-16    -0.9744485432E+00     0.9520508870E+02     0.4872242716E+00    -0.2150615136E+07    -0.1173171159E+07     0.0000000000E+00    -0.9774439768E+06    -0.8440496735E+02    -0.8295526709E+02    -0.8625190556E+02    -0.6641006258E+02    -0.1834510071E+03    -0.7484444969E+02    -0.6448896378E+01    -0.2115218307E+01     0.3126227349E+02     0.6379597110E+01     0.8017731429E+02
    0.3505510450E-01    -0.1301042607E-17    -0.1021113112E+01     0.9504262106E+02     0.5105565561E+00    -0.2150089567E+07    -0.1169520363E+07     0.0000000000E+00    -0.9805692038E+06    -0.8393964640E+02    -0.8217112718E+02    -0.8620901372E+02    -0.6502185092E+02    -0.1825407668E+03    -0.7299226583E+02    -0.6593080018E+01    -0.2141433352E+01     0.3261734649E+02     0.6549417771E+01     0.8248488019E+02
    0.3505749300E-01     0.3035766083E-17    -0.1068331830E+01     0.9487934378E+02     0.5341659148E+00    -0.2149560832E+07    -0.1166028227E+07     0.0000000000E+00    -0.9835326047E+06    -0.8347439792E+02    -0.8142064410E+02    -0.8613673979E+02    -0.6365163880E+02    -0.1815312257E+03    -0.7114698495E+02    -0.6735576857E+01    -0.2165648909E+01     0.3398396646E+02     0.6719237387E+01     0.8477318523E+02
    0.3505989950E-01     0.6071532166E-17    -0.1116097484E+01     0.9471449767E+02     0.5580487418E+00    -0.2149011447E+07    -0.1162668610E+07     0.0000000000E+00    -0.9863428375E+06    -0.8301049059E+02    -0.8070058061E+02    -0.8603901082E+02    -0.6230006737E+02    -0.1804407921E+03    -0.6930941416E+02    -0.6876409359E+01    -0.2187909902E+01     0.3536106294E+02     0.6889082080E+01     0.8704118784E+02
    0.3506232450E-01    -0.2168404345E-17    -0.1164400407E+01     0.9454842291E+02     0.5822002033E+00    -0.2148448608E+07    -0.1159429787E+07     0.0000000000E+00    -0.9890188213E+06    -0.8254944335E+02    -0.8000874469E+02    -0.8591964720E+02    -0.6096925757E+02    -0.1792917041E+03    -0.6748041918E+02    -0.7015719762E+01    -0.2208296919E+01     0.3674842647E+02     0.7059108873E+01     0.8929037360E+02
    0.3506476850E-01    -0.9974659987E-17    -0.1213251109E+01     0.9438165865E+02     0.6066255545E+00    -0.2147886239E+07    -0.1156306581E+07     0.0000000000E+00    -0.9915796575E+06    -0.8209265923E+02    -0.7934344688E+02    -0.8578206930E+02    -0.5965975630E+02    -0.1780892805E+03    -0.6566013709E+02    -0.7153658417E+01    -0.2226893924E+01     0.3814602045E+02     0.7229484486E+01     0.9152252772E+02
    0.3506723050E-01    -0.8673617380E-18    -0.1262639711E+01     0.9421296864E+02     0.6313198555E+00    -0.2147293076E+07    -0.1153271091E+07     0.0000000000E+00    -0.9940219857E+06    -0.8164020366E+02    -0.7870197299E+02    -0.8562828905E+02    -0.5837381884E+02    -0.1768438198E+03    -0.6384982876E+02    -0.7290145997E+01    -0.2243716389E+01     0.3955224236E+02     0.7400125692E+01     0.9373506422E+02
    0.3506971150E-01     0.8239936511E-17    -0.1312557632E+01     0.9404320681E+02     0.6562788162E+00    -0.2146690849E+07    -0.1150325155E+07     0.0000000000E+00    -0.9963656942E+06    -0.8119322831E+02    -0.7808323742E+02    -0.8546109447E+02    -0.5711195245E+02    -0.1755632648E+03    -0.6204901099E+02    -0.7425366014E+01    -0.2258855621E+01     0.4096744304E+02     0.7571238822E+01     0.9593071638E+02
    0.3507221200E-01     0.7806255642E-17    -0.1363009743E+01     0.9387250120E+02     0.6815048713E+00    -0.2146083139E+07    -0.1147461909E+07     0.0000000000E+00    -0.9986212299E+06    -0.8075226735E+02    -0.7748578655E+02    -0.8528256925E+02    -0.5587499940E+02    -0.1742528879E+03    -0.6025733494E+02    -0.7559412875E+01    -0.2272374447E+01     0.4239147285E+02     0.7742935725E+01     0.9811051381E+02
    0.3507473150E-01     0.2602085214E-17    -0.1413998790E+01     0.9370035877E+02     0.7069993950E+00    -0.2145457205E+07    -0.1144667317E+07     0.0000000000E+00    -0.1000789888E+07    -0.8031739151E+02    -0.7690795970E+02    -0.8509417402E+02    -0.5466461235E+02    -0.1729198283E+03    -0.5847523517E+02    -0.7692267188E+01    -0.2284306713E+01     0.4382330234E+02     0.7915198643E+01     0.1002733596E+03
    0.3507727000E-01    -0.8239936511E-17    -0.1465518918E+01     0.9352679597E+02     0.7327594589E+00    -0.2144813254E+07    -0.1141935103E+07     0.0000000000E+00    -0.1002878152E+07    -0.7988888383E+02    -0.7634857149E+02    -0.8489742315E+02    -0.5348201828E+02    -0.1715696669E+03    -0.5670259894E+02    -0.7823971855E+01    -0.2294703873E+01     0.4526241599E+02     0.8088078740E+01     0.1024194798E+03
    0.3507982800E-01    -0.5204170428E-17    -0.1517561593E+01     0.9335194523E+02     0.7587807967E+00    -0.2144154981E+07    -0.1139261290E+07     0.0000000000E+00    -0.1004893691E+07    -0.7946698200E+02    -0.7580656954E+02    -0.8469369911E+02    -0.5232826455E+02    -0.1702074319E+03    -0.5493890482E+02    -0.7954602428E+01    -0.2303622167E+01     0.4670866507E+02     0.8261667925E+01     0.1045497944E+03
    0.3508240600E-01    -0.8890457814E-17    -0.1570132811E+01     0.9317608091E+02     0.7850664056E+00    -0.2143489482E+07    -0.1136644486E+07     0.0000000000E+00    -0.1006844996E+07    -0.7905197537E+02    -0.7528112919E+02    -0.8448431643E+02    -0.5120442265E+02    -0.1688369279E+03    -0.5318347558E+02    -0.8084241605E+01    -0.2311120150E+01     0.4816201042E+02     0.8436066166E+01     0.1066654796E+03
    0.3508500350E-01     0.8023096076E-17    -0.1623235578E+01     0.9299876974E+02     0.8116177890E+00    -0.2142805422E+07    -0.1134074378E+07     0.0000000000E+00    -0.1008731044E+07    -0.7864366133E+02    -0.7477105322E+02    -0.8427000162E+02    -0.5011248668E+02    -0.1674618580E+03    -0.5143655858E+02    -0.8212854106E+01    -0.2317226899E+01     0.4962145320E+02     0.8611236452E+01     0.1087652874E+03
    0.3508762050E-01    -0.1084202172E-17    -0.1676866377E+01     0.9282001897E+02     0.8384331883E+00    -0.2142102786E+07    -0.1131547123E+07     0.0000000000E+00    -0.1010555663E+07    -0.7824207899E+02    -0.7427552514E+02    -0.8405162694E+02    -0.4905422693E+02    -0.1660861167E+03    -0.4969794186E+02    -0.8340464670E+01    -0.2321987126E+01     0.5108650653E+02     0.8787209769E+01     0.1108493155E+03
    0.3509025750E-01    -0.7155734338E-17    -0.1731019033E+01     0.9263995321E+02     0.8655095167E+00    -0.2141385081E+07    -0.1129060857E+07     0.0000000000E+00    -0.1012324224E+07    -0.7784727330E+02    -0.7379383080E+02    -0.8383001655E+02    -0.4803125537E+02    -0.1647120167E+03    -0.4796691833E+02    -0.8467132472E+01    -0.2325450082E+01     0.5255707807E+02     0.8964060914E+01     0.1129183308E+03
    0.3509291500E-01     0.5421010862E-17    -0.1785692416E+01     0.9245867585E+02     0.8928462078E+00    -0.2140655279E+07    -0.1126613830E+07     0.0000000000E+00    -0.1014041448E+07    -0.7745925667E+02    -0.7332530967E+02    -0.8360589530E+02    -0.4704547188E+02    -0.1633420902E+03    -0.4624282807E+02    -0.8592911442E+01    -0.2327662441E+01     0.5403307578E+02     0.9141859863E+01     0.1149730604E+03
    0.3509559300E-01     0.4553649124E-17    -0.1840895791E+01     0.9227618445E+02     0.9204478955E+00    -0.2139913103E+07    -0.1124203196E+07     0.0000000000E+00    -0.1015709908E+07    -0.7707798268E+02    -0.7286932809E+02    -0.8337984546E+02    -0.4609921735E+02    -0.1619780555E+03    -0.4452533016E+02    -0.8717817096E+01    -0.2328664296E+01     0.5551406721E+02     0.9320628108E+01     0.1170134639E+03
    0.3509829100E-01    -0.2385244779E-17    -0.1896625945E+01     0.9209210150E+02     0.9483129725E+00    -0.2139148536E+07    -0.1121821391E+07     0.0000000000E+00    -0.1017327145E+07    -0.7670313303E+02    -0.7242504012E+02    -0.8315211771E+02    -0.4519555287E+02    -0.1606220441E+03    -0.4281474649E+02    -0.8841802280E+01    -0.2328480819E+01     0.5699905138E+02     0.9500311580E+01     0.1190381391E+03
