# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium flow
# Primitive variables and extra data
#"xc"  "u"  "v"  "T"  "p"  "rho"  "h0"  "Mf" "xi(e-)" "xi(N+)" "xi(O+)" "xi(NO+)" "xi(N2+)" "xi(O2+)" "xi(N)" "xi(O)" "xi(NO)" "xi(N2)" "xi(O2)" "rhoi(e-)"  "rhoi(N+)" "rhoi(O+)"  "rhoi(NO+)" "rhoi(N2+)"  "rhoi(O2+)" "rhoi(N)"  "rhoi(O)" "rhoi(NO)"  "rhoi(N2)" "rhoi(O2)"
    0.3506476850E-01    -0.4338531167E+00     0.1461532166E+03     0.1386273113E+04     0.6038625102E+04     0.9395262564E-02     0.1836342254E+08     0.4379218710E-03     0.1624827853E-03     0.9043307780E-04     0.7124155734E-04     0.3253117184E-06     0.6611967307E-08     0.4803230424E-06     0.5141140613E+00     0.2407725084E+00     0.7055718043E-02     0.2362398033E+00     0.1492939344E-02     0.4669838584E-10     0.6635914007E-06     0.5971409162E-06     0.5113943660E-08     0.9703816381E-10     0.8052195070E-08     0.3772679651E-02     0.2018204704E-02     0.1109188582E-03     0.3467157059E-02     0.2502824951E-04
    0.3506723050E-01    -0.4627618529E+00     0.1501531514E+03     0.1410499174E+04     0.6038585013E+04     0.9227533388E-02     0.1842965394E+08     0.4629561392E-03     0.1675719919E-03     0.9385404352E-04     0.7291107020E-04     0.3243089596E-06     0.7597369507E-08     0.4790655618E-06     0.5149223402E+00     0.2407998194E+00     0.6957705680E-02     0.2355368749E+00     0.1448111748E-02     0.4733354445E-10     0.6768610239E-06     0.6006340924E-06     0.5010582985E-08     0.1095842681E-09     0.7893123519E-08     0.3713686702E-02     0.1983752808E-02     0.1074987235E-03     0.3397444981E-02     0.2385961712E-04
    0.3506971150E-01    -0.4927153699E+00     0.1541295910E+03     0.1434533919E+04     0.6038544366E+04     0.9066698366E-02     0.1849561545E+08     0.4886478778E-03     0.1726734631E-03     0.9728378757E-04     0.7458466586E-04     0.3230853087E-06     0.8693653542E-08     0.4773215930E-06     0.5157292540E+00     0.2408255810E+00     0.6859781816E-02     0.2348354647E+00     0.1404567372E-02     0.4795703064E-10     0.6898363583E-06     0.6041226880E-06     0.4908011976E-08     0.1232952624E-09     0.7732574616E-08     0.3657163581E-02     0.1950711775E-02     0.1042093405E-03     0.3330552620E-02     0.2275427801E-04
    0.3507221200E-01    -0.5237284568E+00     0.1580840545E+03     0.1458389823E+04     0.6038503297E+04     0.8912275701E-02     0.1856133115E+08     0.5150005554E-03     0.1777870551E-03     0.1007223245E-03     0.7626213009E-04     0.3216579279E-06     0.9909012032E-08     0.4751217765E-06     0.5165350320E+00     0.2408497923E+00     0.6761985976E-02     0.2341353429E+00     0.1362268641E-02     0.4856921286E-10     0.7025311613E-06     0.6076014087E-06     0.4806366747E-08     0.1382320234E-09     0.7570982061E-08     0.3602936795E-02     0.1918982472E-02     0.1010426792E-03     0.3266283174E-02     0.2170788373E-04
    0.3507473150E-01    -0.5558038315E+00     0.1620164018E+03     0.1482069057E+04     0.6038461743E+04     0.8763887737E-02     0.1862679758E+08     0.5420075506E-03     0.1829105994E-03     0.1041682673E-03     0.7794262487E-04     0.3200442049E-06     0.1125122345E-07     0.4724971915E-06     0.5173395706E+00     0.2408724447E+00     0.6664395405E-02     0.2334365690E+00     0.1321194963E-02     0.4917020262E-10     0.7149529939E-06     0.6110645144E-06     0.4705814573E-08     0.1544472787E-09     0.7408814286E-08     0.3550869869E-02     0.1888487212E-02     0.9799265853E-04     0.3204482805E-02     0.2071685531E-04
    0.3507727000E-01    -0.5889505073E+00     0.1659272560E+03     0.1505578179E+04     0.6038419703E+04     0.8621159602E-02     0.1869202408E+08     0.5696678570E-03     0.1880430366E-03     0.1076209613E-03     0.7962569175E-04     0.3182604507E-06     0.1272839966E-07     0.4694773202E-06     0.5181429275E+00     0.2408935367E+00     0.6567065104E-02     0.2327390637E+00     0.1281316921E-02     0.4976024221E-10     0.7271115119E-06     0.6145077437E-06     0.4606484571E-08     0.1719952383E-09     0.7246465002E-08     0.3500827710E-02     0.1859148929E-02     0.9505308367E-04     0.3144998494E-02     0.1977769111E-04
    0.3507982800E-01    -0.6231837406E+00     0.1698179492E+03     0.1528927777E+04     0.6038377143E+04     0.8483722315E-02     0.1875703191E+08     0.5979856835E-03     0.1931843596E-03     0.1110804405E-03     0.8131123799E-04     0.3163219705E-06     0.1434903511E-07     0.4660899788E-06     0.5189453115E+00     0.2409130721E+00     0.6470029103E-02     0.2320426167E+00     0.1242597761E-02     0.5033968254E-10     0.7390180178E-06     0.6179281711E-06     0.4508474158E-08     0.1909319474E-09     0.7084262211E-08     0.3452677669E-02     0.1830891795E-02     0.9221772476E-04     0.3087679350E-02     0.1888699542E-04
    0.3508240600E-01    -0.6585191259E+00     0.1736897433E+03     0.1552127805E+04     0.6038334118E+04     0.8351239853E-02     0.1882184140E+08     0.6269654217E-03     0.1983346136E-03     0.1145467687E-03     0.8299919574E-04     0.3142431282E-06     0.1612183888E-07     0.4623613272E-06     0.5197469251E+00     0.2409310547E+00     0.6373319813E-02     0.2313470249E+00     0.1205002130E-02     0.5090886580E-10     0.7506831599E-06     0.6213233897E-06     0.4411867024E-08     0.2113133237E-09     0.6922496756E-08     0.3406299017E-02     0.1803646784E-02     0.8948088646E-04     0.3032387901E-02     0.1804166108E-04
    0.3508500350E-01    -0.6949592250E+00     0.1775423541E+03     0.1575178780E+04     0.6038290654E+04     0.8223453691E-02     0.1888644706E+08     0.6566009289E-03     0.2034918896E-03     0.1180186825E-03     0.8468887030E-04     0.3120384839E-06     0.1805490398E-07     0.4583178580E-06     0.5205476552E+00     0.2409474825E+00     0.6277005268E-02     0.2306523595E+00     0.1168509726E-02     0.5146790753E-10     0.7621125145E-06     0.6246901510E-06     0.4316773720E-08     0.2331857412E-09     0.6761492009E-08     0.3361598455E-02     0.1777360824E-02     0.8683834930E-04     0.2979018760E-02     0.1723913766E-04
    0.3508762050E-01    -0.7325131527E+00     0.1813762206E+03     0.1598085407E+04     0.6038246654E+04     0.8100100626E-02     0.1895085553E+08     0.6868916357E-03     0.2086553040E-03     0.1214955889E-03     0.8637992357E-04     0.3097218995E-06     0.2015655598E-07     0.4539847524E-06     0.5213475395E+00     0.2409623590E+00     0.6181132632E-02     0.2299585615E+00     0.1133092662E-02     0.5201702843E-10     0.7733134149E-06     0.6280263084E-06     0.4223278693E-08     0.2565959761E-09     0.6601516736E-08     0.3318481275E-02     0.1751979898E-02     0.8428568704E-04     0.2927464399E-02     0.1647689352E-04
    0.3509025750E-01    -0.7711973941E+00     0.1851924813E+03     0.1620856431E+04     0.6038202170E+04     0.7980915488E-02     0.1901508531E+08     0.7178429385E-03     0.2138250229E-03     0.1249776039E-03     0.8807236156E-04     0.3073059850E-06     0.2243564548E-07     0.4493848115E-06     0.5221467668E+00     0.2409756913E+00     0.6085728668E-02     0.2292654420E+00     0.1098717116E-02     0.5255655312E-10     0.7842950338E-06     0.6313306888E-06     0.4131436513E-08     0.2815945993E-09     0.6442776848E-08     0.3276852356E-02     0.1727449599E-02     0.8181832640E-04     0.2877616225E-02     0.1575244733E-04
    0.3509291500E-01    -0.8110283633E+00     0.1889922064E+03     0.1643500047E+04     0.6038157167E+04     0.7865655096E-02     0.1907915390E+08     0.7494600155E-03     0.2190012082E-03     0.1284648281E-03     0.8976620250E-04     0.3048029523E-06     0.2490105963E-07     0.4445398837E-06     0.5229455160E+00     0.2409874863E+00     0.5990819202E-02     0.2285728216E+00     0.1065350472E-02     0.5308678798E-10     0.7950658541E-06     0.6346023895E-06     0.4041297526E-08     0.3082301897E-09     0.6285459349E-08     0.3236624485E-02     0.1703720044E-02     0.7943205717E-04     0.2829374641E-02     0.1506351206E-04
    0.3509559300E-01    -0.8520156294E+00     0.1927757154E+03     0.1666019859E+04     0.6038111737E+04     0.7754116138E-02     0.1914306627E+08     0.7817426254E-03     0.2241830961E-03     0.1319567416E-03     0.9146116066E-04     0.3022247998E-06     0.2756135842E-07     0.4394712753E-06     0.5237438128E+00     0.2409977490E+00     0.5896446241E-02     0.2278806543E+00     0.1032967433E-02     0.5360793523E-10     0.8056320296E-06     0.6378401271E-06     0.3952920078E-08     0.3365458542E-09     0.6129754253E-08     0.3197724589E-02     0.1680749562E-02     0.7712340933E-04     0.2782656535E-02     0.1440809773E-04
    0.3509829100E-01    -0.8941612512E+00     0.1965426036E+03     0.1688415067E+04     0.6038065808E+04     0.7646129496E-02     0.1920681513E+08     0.8146848438E-03     0.2293689725E-03     0.1354521707E-03     0.9315665375E-04     0.2995838234E-06     0.3042439621E-07     0.4342006703E-06     0.5245415301E+00     0.2410064843E+00     0.5802667344E-02     0.2271890277E+00     0.1001548596E-02     0.5412009346E-10     0.8159973753E-06     0.6410422598E-06     0.3866374746E-08     0.3665753410E-09     0.5975864074E-08     0.3160091671E-02     0.1658503526E-02     0.7488954670E-04     0.2737392991E-02     0.1378445798E-04
