# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium gas flow
# Transport fluxes
# "xc"  "sum(Ji)"  "tau_rr"  "tau_rt"  "tau_tt"  "q_r"  "q_r_Ftr"  "q_r_Fint"  "q_r_Diff" "Vdi(N)"  "Vdi(O)" "Vdi(NO)"  "Vdi(N2)" "Vdi(O2)"
    0.3500098150E-01    -0.3101927297E-24    -0.1402013119E+05     0.1052925248E+05     0.7010065593E+04     0.2127687924E+08     0.2127687924E+08     0.0000000000E+00     0.2727068218E-05     0.1311312212E+02     0.1455708500E+04     0.2752503037E-07    -0.7525407506E-08     0.2831035937E-07
    0.3500295250E-01     0.0000000000E+00    -0.6957995147E+02     0.3865428942E+02     0.3478997574E+02     0.3100512911E+06     0.3100512911E+06     0.0000000000E+00     0.7147189628E-05     0.9213083104E+02     0.4325828764E+02     0.1461722554E-06    -0.7266126398E-08     0.2733495156E-07
    0.3500493900E-01     0.1009741959E-27    -0.5205355946E-01     0.2153679957E-01     0.2602677973E-01     0.3521683570E+03     0.3521683570E+03     0.0000000000E+00     0.5676713783E-08     0.2140142679E+04     0.4266531431E+05    -0.1300041410E-08    -0.5766869127E-11     0.2169479015E-10
    0.3500694050E-01    -0.7395570986E-31    -0.2579895153E-04     0.7939821734E-05     0.1289947576E-04     0.2638673312E+00     0.2638673312E+00     0.0000000000E+00     0.1487870918E-11     0.4708396106E+05     0.1212024054E+02    -0.1192330788E-06    -0.1508702950E-14     0.5675692841E-14
    0.3500895750E-01     0.2465190329E-31    -0.1001443874E-07     0.2285544176E-08     0.5007219370E-08     0.1543890284E-03     0.1543890299E-03     0.0000000000E+00    -0.1473536937E-11     0.3577041975E+05     0.1346966168E+06    -0.9595199625E-10     0.1496968096E-14    -0.5631549492E-14
    0.3501099050E-01    -0.5605193857E-43    -0.2434680759E-11     0.0000000000E+00     0.1217340379E-11     0.6037820041E-20    -0.0000000000E+00     0.0000000000E+00     0.6037820041E-20     0.2771495029E+05     0.2691850601E+06    -0.4056865792E-13    -0.1255709505E-26    -0.2213626625E-26
    0.3501303900E-01     0.1182345579E-44     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2325775746E-22    -0.0000000000E+00     0.0000000000E+00     0.2325775746E-22     0.3053926816E+06    -0.2100528085E-06    -0.1619134436E-28    -0.4917320285E-29    -0.8639543920E-29
    0.3501510300E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3501718350E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3501928000E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3502139250E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3502352150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3502566650E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3502782800E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3503000650E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3503220150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3503441350E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3503664300E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3503888950E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3504115300E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3504343400E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3504573250E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3504804850E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3505038250E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3505273450E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3505510450E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3505749300E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3505989950E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3506232450E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3506476850E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3506723050E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3506971150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3507221200E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3507473150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3507727000E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3507982800E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3508240600E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3508500350E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3508762050E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3509025750E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3509291500E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3509559300E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3509829100E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3510100950E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3510374900E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3510650900E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3510929000E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3511209250E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3511491650E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3511776200E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3512062900E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3512351750E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3512642800E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3512936100E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3513231600E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3513529350E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3513829350E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3514131600E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3514436150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3514743050E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3515052250E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3515363800E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3515677700E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3515993950E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3516312600E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3516633650E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
    0.3516957150E-01     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.0000000000E+00     0.0000000000E+00
