    0.3956988644E-22     0.2076092394E-26     0.5400986338E-16     0.5168581892E-01     0.1373902905E-01     0.0000000000E+00     0.0000000000E+00     0.1805100000E+04
    0.1000000000E-17     0.1000000000E-17     0.1000110509E-15     0.9570757528E-01     0.2544081112E-01    -0.1128700450E+04     0.1131967300E+04     0.2676645326E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000052E-15     0.9569700494E-01     0.2543800131E-01    -0.1141290500E+04     0.1141294759E+04     0.2167083987E+03
    0.1000000000E-17     0.1000000000E-17     0.9999999971E-16     0.9569700000E-01     0.2543800000E-01    -0.1141299995E+04     0.1141299998E+04     0.2166500441E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
    0.1000000000E-17     0.1000000000E-17     0.1000000000E-15     0.9569700000E-01     0.2543800000E-01    -0.1141300000E+04     0.1141300000E+04     0.2166500000E+03
