# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium flow
# Primitive variables and extra data
#"xc"  "u"  "v"  "T"  "p"  "rho"  "h0"  "Mf" "xi(N)" "xi(O)" "xi(NO)" "xi(N2)" "xi(O2)" "rhoi(N)"  "rhoi(O)" "rhoi(NO)"  "rhoi(N2)" "rhoi(O2)"
    0.3503000650E-01    -0.1075493720E+00     0.7600656998E+02     0.9525414093E+03     0.5942773011E+04     0.1383791532E-01     0.1638106247E+08     0.1326916565E-03     0.4767122338E+00     0.2433974363E+00     0.9370609820E-02     0.2677771106E+00     0.2742609468E-02     0.5010288739E-02     0.2922068054E-02     0.2109832789E-03     0.5628723354E-02     0.6585189747E-04
    0.3503220150E-01    -0.1207026957E+00     0.8023325248E+02     0.9800323232E+03     0.5942742362E+04     0.1344019535E-01     0.1645002098E+08     0.1468192203E-03     0.4775486536E+00     0.2434636929E+00     0.9277607235E-02     0.2670441434E+00     0.2665902816E-02     0.4878264087E-02     0.2840859511E-02     0.2030286798E-03     0.5455828823E-02     0.6221424868E-04
    0.3503441350E-01    -0.1346586850E+00     0.8439234982E+02     0.1006910399E+04     0.5942711557E+04     0.1307221089E-01     0.1651802948E+08     0.1615931069E-03     0.4783793895E+00     0.2435277041E+00     0.9183656344E-02     0.2663179054E+00     0.2591344678E-02     0.4756280565E-02     0.2765739349E-02     0.1956069827E-03     0.5295724295E-02     0.5885970116E-04
    0.3503664300E-01    -0.1494689769E+00     0.8850395141E+02     0.1033328539E+04     0.5942680896E+04     0.1272906801E-01     0.1658540701E+08     0.1770530765E-03     0.4792072798E+00     0.2435902549E+00     0.9088580228E-02     0.2655953016E+00     0.2518583487E-02     0.4642678098E-02     0.2695708606E-02     0.1886318119E-03     0.5146305332E-02     0.5574416089E-04
    0.3503888950E-01    -0.1651425801E+00     0.9257463704E+02     0.1059347028E+04     0.5942650124E+04     0.1240774690E-01     0.1665225503E+08     0.1931923790E-03     0.4800329538E+00     0.2436515241E+00     0.8992419585E-02     0.2648755666E+00     0.2447535871E-02     0.4536429242E-02     0.2630147416E-02     0.1820511292E-03     0.5006278241E-02     0.5284087730E-04
    0.3504115300E-01    -0.1816791820E+00     0.9660666623E+02     0.1084995216E+04     0.5942619042E+04     0.1210599518E-01     0.1671860589E+08     0.2099959930E-03     0.4808564202E+00     0.2437114513E+00     0.8895272297E-02     0.2641586569E+00     0.2378199306E-02     0.4436767443E-02     0.2568591564E-02     0.1758264546E-03     0.4874679758E-02     0.5012996018E-04
    0.3504343400E-01    -0.1990863277E+00     0.1006029340E+03     0.1110304339E+04     0.5942587546E+04     0.1182182038E-01     0.1678450304E+08     0.2274582604E-03     0.4816778882E+00     0.2437699969E+00     0.8797210602E-02     0.2634443534E+00     0.2310550873E-02     0.4343016119E-02     0.2510630800E-02     0.1699235002E-03     0.4750656409E-02     0.4759355342E-04
    0.3504573250E-01    -0.2173702405E+00     0.1045652457E+03     0.1135296915E+04     0.5942555660E+04     0.1155356323E-01     0.1684997264E+08     0.2455729698E-03     0.4824974055E+00     0.2438271143E+00     0.8698323359E-02     0.2627325779E+00     0.2244578946E-02     0.4254612016E-02     0.2455923576E-02     0.1643138811E-03     0.4633497177E-02     0.4521658197E-04
    0.3504804850E-01    -0.2365377005E+00     0.1084952159E+03     0.1159992823E+04     0.5942523310E+04     0.1129978138E-01     0.1691503803E+08     0.2643350140E-03     0.4833150237E+00     0.2438827630E+00     0.8598697627E-02     0.2620232478E+00     0.2180267941E-02     0.4171066044E-02     0.2404173175E-02     0.1589729282E-03     0.4522583483E-02     0.4298574966E-04
    0.3505038250E-01    -0.2566001729E+00     0.1123951576E+03     0.1184415084E+04     0.5942490529E+04     0.1105916190E-01     0.1697973462E+08     0.2837442232E-03     0.4841309818E+00     0.2439369190E+00     0.8498395128E-02     0.2613161181E+00     0.2117585886E-02     0.4091934036E-02     0.2355109756E-02     0.1538779503E-03     0.4417351329E-02     0.4088882650E-04
    0.3505273450E-01    -0.2775653233E+00     0.1162663825E+03     0.1208579390E+04     0.5942457312E+04     0.1083060252E-01     0.1704408157E+08     0.3037969906E-03     0.4849453432E+00     0.2439895507E+00     0.8397496935E-02     0.2606110966E+00     0.2056512670E-02     0.4016843018E-02     0.2308506825E-02     0.1490100792E-03     0.4317327214E-02     0.3891538405E-04
    0.3505510450E-01    -0.2994410237E+00     0.1201100904E+03     0.1232499870E+04     0.5942423657E+04     0.1061312839E-01     0.1710809648E+08     0.3244902366E-03     0.4857581740E+00     0.2440406303E+00     0.8296081780E-02     0.2599080880E+00     0.1997025943E-02     0.3945463460E-02     0.2264164182E-02     0.1443526158E-03     0.4222092057E-02     0.3705608040E-04
    0.3505749300E-01    -0.3222395463E+00     0.1239281704E+03     0.1256194191E+04     0.5942389545E+04     0.1040583145E-01     0.1717180870E+08     0.3458251876E-03     0.4865697094E+00     0.2440901444E+00     0.8194205138E-02     0.2592068515E+00     0.1939089555E-02     0.3877489103E-02     0.2221895506E-02     0.1398898081E-03     0.4131254876E-02     0.3530215755E-04
    0.3505989950E-01    -0.3459646069E+00     0.1277208309E+03     0.1279668941E+04     0.5942355062E+04     0.1020798510E-01     0.1723521985E+08     0.3677953691E-03     0.4873798494E+00     0.2441380613E+00     0.8091962070E-02     0.2585074365E+00     0.1882690672E-02     0.3812674392E-02     0.2181551697E-02     0.1356093742E-03     0.4044503212E-02     0.3364642946E-04
    0.3506232450E-01    -0.3706286834E+00     0.1314897552E+03     0.1302939310E+04     0.5942320045E+04     0.1001885975E-01     0.1729835623E+08     0.3904025873E-03     0.4881888197E+00     0.2441843736E+00     0.7989404963E-02     0.2578096107E+00     0.1827791015E-02     0.3750773684E-02     0.2142983211E-02     0.1314986189E-03     0.3961522526E-02     0.3208170451E-04
    0.3506476850E-01    -0.3962452642E+00     0.1352365545E+03     0.1326019528E+04     0.5942284682E+04     0.9837801772E-02     0.1736124340E+08     0.4136496245E-03     0.4889968533E+00     0.2442290740E+00     0.7886582217E-02     0.2571131372E+00     0.1774353317E-02     0.3691567196E-02     0.2106056151E-02     0.1275461266E-03     0.3882030801E-02     0.3060149764E-04
    0.3506723050E-01    -0.4228123968E+00     0.1389604547E+03     0.1348908727E+04     0.5942248875E+04     0.9664328913E-02     0.1742386688E+08     0.4375255393E-03     0.4898036757E+00     0.2442721314E+00     0.7783604915E-02     0.2564182162E+00     0.1722371761E-02     0.3634891837E-02     0.2070671679E-02     0.1237439461E-03     0.3805820687E-02     0.2920076395E-04
    0.3506971150E-01    -0.4503487974E+00     0.1426636716E+03     0.1371624078E+04     0.5942212566E+04     0.9497867045E-02     0.1748626258E+08     0.4620381484E-03     0.4906096693E+00     0.2443135529E+00     0.7680498176E-02     0.2557244827E+00     0.1671796894E-02     0.3580555138E-02     0.2036712325E-02     0.1200818523E-03     0.3732643964E-02     0.2787376547E-04
    0.3507221200E-01    -0.4788685454E+00     0.1463475777E+03     0.1394177214E+04     0.5942175881E+04     0.9337931931E-02     0.1754845254E+08     0.4871909830E-03     0.4914150489E+00     0.2443533363E+00     0.7577305837E-02     0.2550317175E+00     0.1622591558E-02     0.3528394637E-02     0.2004079030E-02     0.1165513326E-03     0.3662291361E-02     0.2661557043E-04
    0.3507473150E-01    -0.5083745839E+00     0.1500120030E+03     0.1416570039E+04     0.5942138766E+04     0.9184145426E-02     0.1761043285E+08     0.5129778972E-03     0.4922196980E+00     0.2443914655E+00     0.7474112004E-02     0.2543399865E+00     0.1574737992E-02     0.3478282940E-02     0.1972694447E-02     0.1131460102E-03     0.3594599889E-02     0.2542213891E-04
    0.3507727000E-01    -0.5388756511E+00     0.1536574914E+03     0.1438808600E+04     0.5942101214E+04     0.9036130781E-02     0.1767221173E+08     0.5393981068E-03     0.4930236623E+00     0.2444279351E+00     0.7370977777E-02     0.2536492170E+00     0.1528207835E-02     0.3430093535E-02     0.1942481574E-02     0.1098593504E-03     0.3529406826E-02     0.2428949506E-04
    0.3507982800E-01    -0.5703862602E+00     0.1572852499E+03     0.1460902766E+04     0.5942063198E+04     0.8893515991E-02     0.1773380871E+08     0.5664558325E-03     0.4938271398E+00     0.2444627478E+00     0.7267942383E-02     0.2529592062E+00     0.1482963818E-02     0.3383701852E-02     0.1913364418E-02     0.1066847481E-03     0.3466551210E-02     0.2321376346E-04
    0.3508240600E-01    -0.6029212137E+00     0.1608964232E+03     0.1482861809E+04     0.5942024764E+04     0.8755961991E-02     0.1779524252E+08     0.5941554449E-03     0.4946303231E+00     0.2444959067E+00     0.7165043506E-02     0.2522697568E+00     0.1438969925E-02     0.3338994427E-02     0.1885273743E-02     0.1036161650E-03     0.3405886265E-02     0.2219139171E-04
    0.3508500350E-01    -0.6364833555E+00     0.1644907158E+03     0.1504686073E+04     0.5941985942E+04     0.8623209129E-02     0.1785650744E+08     0.6224912789E-03     0.4954330898E+00     0.2445274028E+00     0.7062357035E-02     0.2515809429E+00     0.1396207443E-02     0.3295883922E-02     0.1858156560E-02     0.1006491921E-03     0.3347299976E-02     0.2121947879E-04
    0.3508762050E-01    -0.6710815021E+00     0.1680685089E+03     0.1526379872E+04     0.5941946641E+04     0.8494991969E-02     0.1791760925E+08     0.6514629292E-03     0.4962354688E+00     0.2445572364E+00     0.6959937072E-02     0.2508927092E+00     0.1354648517E-02     0.3254281363E-02     0.1831958723E-02     0.9777916740E-04     0.3290677588E-02     0.2029512766E-04
    0.3509025750E-01    -0.7067312523E+00     0.1716308380E+03     0.1547951349E+04     0.5941906908E+04     0.8371042184E-02     0.1797856507E+08     0.6810756877E-03     0.4970376416E+00     0.2445854137E+00     0.6857816121E-02     0.2502048706E+00     0.1314258024E-02     0.3214097121E-02     0.1806625512E-02     0.9500124079E-04     0.3235902826E-02     0.1941548386E-04
    0.3509291500E-01    -0.7434481669E+00     0.1751786773E+03     0.1569408133E+04     0.5941866712E+04     0.8251113505E-02     0.1803939106E+08     0.7113346601E-03     0.4978397803E+00     0.2446119411E+00     0.6756025830E-02     0.2495172508E+00     0.1275001954E-02     0.3175248960E-02     0.1782106727E-02     0.9231094840E-04     0.3182868958E-02     0.1857791201E-04
    0.3509559300E-01    -0.7812415102E+00     0.1787123016E+03     0.1590753507E+04     0.5941826136E+04     0.8135000470E-02     0.1810009153E+08     0.7422397738E-03     0.4986419043E+00     0.2446368201E+00     0.6654615328E-02     0.2488298057E+00     0.1236854633E-02     0.3137668100E-02     0.1758360513E-02     0.8970464077E-04     0.3131487093E-02     0.1778012276E-04
    0.3509829100E-01    -0.8201136190E+00     0.1822313105E+03     0.1611986584E+04     0.5941785118E+04     0.8022532622E-02     0.1816065917E+08     0.7737855067E-03     0.4994438794E+00     0.2446600497E+00     0.6553650777E-02     0.2481426231E+00     0.1199797106E-02     0.3101297246E-02     0.1735352186E-02     0.8717936858E-04     0.3081683710E-02     0.1702011043E-04
    0.3510100950E-01    -0.8600808007E+00     0.1857365982E+03     0.1633114205E+04     0.5941743617E+04     0.7913510302E-02     0.1822110897E+08     0.8059777620E-03     0.5002458678E+00     0.2446816390E+00     0.6453158796E-02     0.2474555378E+00     0.1163796642E-02     0.3066069828E-02     0.1713041096E-02     0.8473144426E-04     0.3033372216E-02     0.1629571784E-04
    0.3510374900E-01    -0.9011595663E+00     0.1892290178E+03     0.1654142873E+04     0.5941701696E+04     0.7807748989E-02     0.1828145536E+08     0.8388224528E-03     0.5010480274E+00     0.2447015964E+00     0.6353164878E-02     0.2467683895E+00     0.1128821816E-02     0.3031924360E-02     0.1691389685E-02     0.8235744358E-04     0.2986472555E-02     0.1560494582E-04
    0.3510650900E-01    -0.9433521523E+00     0.1927081261E+03     0.1675071209E+04     0.5941659375E+04     0.7705114333E-02     0.1834169040E+08     0.8723141925E-03     0.5018502200E+00     0.2447199241E+00     0.6253729427E-02     0.2460812720E+00     0.1094854444E-02     0.2998815695E-02     0.1670370668E-02     0.8005500129E-04     0.2940926799E-02     0.1494616963E-04
    0.3510929000E-01    -0.9866753746E+00     0.1961747245E+03     0.1695905256E+04     0.5941616516E+04     0.7605444127E-02     0.1840182769E+08     0.9064592265E-03     0.5026525937E+00     0.2447366326E+00     0.6154875032E-02     0.2453940348E+00     0.1061863868E-02     0.2966689806E-02     0.1649951054E-02     0.7782106614E-04     0.2896664578E-02     0.1431762291E-04
    0.3511209250E-01    -0.1031146617E+01     0.1996295882E+03     0.1716650837E+04     0.5941573279E+04     0.7508587808E-02     0.1846188053E+08     0.9412641150E-03     0.5034552962E+00     0.2447517311E+00     0.6056623045E-02     0.2447065288E+00     0.1029820879E-02     0.2935496598E-02     0.1630100232E-02     0.7565278802E-04     0.2853620524E-02     0.1371766603E-04
    0.3511491650E-01    -0.1076775230E+01     0.2030728368E+03     0.1737309771E+04     0.5941529556E+04     0.7414421865E-02     0.1852185085E+08     0.9767290642E-03     0.5042583231E+00     0.2447652272E+00     0.5959011493E-02     0.2440187357E+00     0.9987025435E-03     0.2905194776E-02     0.1610793128E-02     0.7354787473E-04     0.2811741219E-02     0.1314486712E-04
    0.3511776200E-01    -0.1123571138E+01     0.2065045890E+03     0.1757883827E+04     0.5941485438E+04     0.7322830220E-02     0.1858174063E+08     0.1012854852E-02     0.5050616722E+00     0.2447771288E+00     0.5862076437E-02     0.2433306361E+00     0.9684863863E-03     0.2875745563E-02     0.1592006189E-02     0.7150415002E-04     0.2770976439E-02     0.1259787896E-04
    0.3512062900E-01    -0.1171543918E+01     0.2099249456E+03     0.1778374622E+04     0.5941440829E+04     0.7233703717E-02     0.1864155151E+08     0.1049642020E-02     0.5058653363E+00     0.2447874453E+00     0.5765852402E-02     0.2426422159E+00     0.9391500435E-03     0.2847112478E-02     0.1573717278E-02     0.6951954963E-04     0.2731278983E-02     0.1207542853E-04
    0.3512351750E-01    -0.1220703702E+01     0.2133340073E+03     0.1798783735E+04     0.5941395807E+04     0.7146939527E-02     0.1870128518E+08     0.1087091655E-02     0.5066693103E+00     0.2447961860E+00     0.5670372027E-02     0.2419534600E+00     0.9106716424E-03     0.2819261187E-02     0.1555905549E-02     0.6759210814E-04     0.2692604367E-02     0.1157631648E-04
    0.3512642800E-01    -0.1271068314E+01     0.2167324375E+03     0.1819116066E+04     0.5941350253E+04     0.7062426500E-02     0.1876095318E+08     0.1125210572E-02     0.5074737211E+00     0.2448033631E+00     0.5575650310E-02     0.2412642407E+00     0.8830247604E-03     0.2792154743E-02     0.1538548443E-02     0.6571964053E-04     0.2654904347E-02     0.1109932766E-04
    0.3512936100E-01    -0.1322656081E+01     0.2201208793E+03     0.1839376361E+04     0.5941304311E+04     0.6980060793E-02     0.1882056686E+08     0.1164005846E-02     0.5082786957E+00     0.2448089874E+00     0.5481701414E-02     0.2405744312E+00     0.8561842568E-03     0.2765758673E-02     0.1521624888E-02     0.6390009112E-04     0.2618133812E-02     0.1064332881E-04
    0.3513231600E-01    -0.1375468263E+01     0.2234988005E+03     0.1859562301E+04     0.5941257917E+04     0.6899771964E-02     0.1888011687E+08     0.1203471793E-02     0.5090840810E+00     0.2448130690E+00     0.5388570291E-02     0.2398841452E+00     0.8301344482E-03     0.2740049252E-02     0.1505120670E-02     0.6213211396E-04     0.2582262527E-02     0.1020740047E-04
    0.3513529350E-01    -0.1429523503E+01     0.2268668125E+03     0.1879678374E+04     0.5941211015E+04     0.6821466507E-02     0.1893961402E+08     0.1243615783E-02     0.5098899966E+00     0.2448156201E+00     0.5296268515E-02     0.2391932637E+00     0.8048509815E-03     0.2714995438E-02     0.1489016827E-02     0.6041382496E-04     0.2547249893E-02     0.9790524430E-05
    0.3513829350E-01    -0.1484831582E+01     0.2302249464E+03     0.1899725574E+04     0.5941163748E+04     0.6745069431E-02     0.1899905892E+08     0.1284438503E-02     0.5106964258E+00     0.2448166522E+00     0.5204822174E-02     0.2385017852E+00     0.7803145885E-03     0.2690572202E-02     0.1473298195E-02     0.5874372121E-04     0.2513063500E-02     0.9391812726E-05
    0.3514131600E-01    -0.1541401641E+01     0.2335732217E+03     0.1919704798E+04     0.5941115987E+04     0.6670509515E-02     0.1905845199E+08     0.1325940197E-02     0.5115033475E+00     0.2448161781E+00     0.5114255884E-02     0.2378097124E+00     0.7565061631E-03     0.2666755752E-02     0.1457950380E-02     0.5712036042E-04     0.2479672602E-02     0.9010421259E-05
    0.3514436150E-01    -0.1599251794E+01     0.2369122037E+03     0.1939620180E+04     0.5941067839E+04     0.6597707540E-02     0.1911780335E+08     0.1368127590E-02     0.5123108745E+00     0.2448142100E+00     0.5024578114E-02     0.2371169341E+00     0.7334033186E-03     0.2643519824E-02     0.1442957330E-02     0.5554210367E-04     0.2447042790E-02     0.8645492391E-05
    0.3514743050E-01    -0.1658398075E+01     0.2402424281E+03     0.1959475646E+04     0.5941019351E+04     0.6526589141E-02     0.1917712268E+08     0.1411005489E-02     0.5131191135E+00     0.2448107603E+00     0.4935796903E-02     0.2364233449E+00     0.7109844797E-03     0.2620839760E-02     0.1428303987E-02     0.5400740160E-04     0.2415141772E-02     0.8296220035E-05
    0.3515052250E-01    -0.1718836078E+01     0.2435633432E+03     0.1979268626E+04     0.5940970739E+04     0.6457106541E-02     0.1923640037E+08     0.1454563811E-02     0.5139279092E+00     0.2448058422E+00     0.4847948005E-02     0.2357290647E+00     0.6892359537E-03     0.2598699454E-02     0.1413980758E-02     0.5251526133E-04     0.2383949114E-02     0.7961953585E-05
    0.3515363800E-01    -0.1780573747E+01     0.2468754612E+03     0.1999002863E+04     0.5940922087E+04     0.6389192179E-02     0.1929564562E+08     0.1498800679E-02     0.5147373621E+00     0.2447994692E+00     0.4761037104E-02     0.2350339946E+00     0.6681369040E-03     0.2577076513E-02     0.1399973972E-02     0.5106424459E-04     0.2353435486E-02     0.7641963263E-05
    0.3515677700E-01    -0.1843658233E+01     0.2501811333E+03     0.2018693609E+04     0.5940873905E+04     0.6322743762E-02     0.1935490382E+08     0.1543742319E-02     0.5155480836E+00     0.2447916480E+00     0.4675014423E-02     0.2343376000E+00     0.6476539219E-03     0.2555937812E-02     0.1386262807E-02     0.4965211887E-04     0.2323555655E-02     0.7335369089E-05
