# Convergence file
# Iter  CFL  res
       1              0.10000    3.00952   2.87730   7.03561
       2              0.10000    2.93666   2.81732   6.95451
       3              0.11000    2.86759   2.76037   6.88222
       4              0.12100    2.79676   2.70168   6.81372
       5              0.13310    2.72484   2.64166   6.75054
       6              0.14641    2.65260   2.58078   6.69366
       7              0.16105    2.58079   2.51953   6.64309
       8              0.17716    2.51038   2.45864   6.59809
       9              0.19487    2.44190   2.39855   6.55756
      10              0.21436    2.37592   2.33981   6.52025
      11              0.23579    2.31260   2.28271   6.48527
      12              0.25937    2.25216   2.22766   6.45168
      13              0.28531    2.19446   2.17481   6.41904
      14              0.31384    2.13913   2.12417   6.38639
      15              0.34523    2.08588   2.07560   6.35431
      16              0.37975    2.03436   2.02890   6.32246
      17              0.41772    1.98424   1.98383   6.29096
      18              0.45950    1.93407   1.93896   6.26034
      19              0.50545    1.88523   1.89564   6.22906
      20              0.55599    1.83763   1.85391   6.19769
      21              0.61159    1.79085   1.81339   6.16673
      22              0.67275    1.74356   1.77302   6.13499
      23              0.74002    1.69682   1.73360   6.10397
      24              0.81403    1.65040   1.69493   6.07333
      25              0.89543    1.60430   1.65702   6.04333
      26              0.98497    1.55839   1.61978   6.01368
      27              1.08347    1.51247   1.58308   5.98437
      28              1.19182    1.46646   1.54687   5.95544
      29              1.31100    1.42023   1.51108   5.92668
      30              1.44210    1.37353   1.47562   5.89796
      31              1.58631    1.32631   1.44044   5.86951
      32              1.74494    1.27789   1.40516   5.84102
      33              1.91943    1.22847   1.37006   5.81253
      34              2.11138    1.17835   1.33527   5.78461
      35              2.32252    1.12729   1.30072   5.75696
      36              2.55477    1.07519   1.26637   5.72954
      37              2.81024    1.02184   1.23219   5.70227
      38              3.09127    0.96720   1.19818   5.67525
      39              3.40039    0.91032   1.16400   5.64806
      40              3.74043    0.85177   1.12994   5.62118
      41              4.11448    0.79169   1.09602   5.59469
      42              4.52593    0.73019   1.06223   5.56837
      43              4.97852    0.66746   1.02851   5.54222
      44              5.47637    0.60456   0.99473   5.51636
      45              6.02401    0.54128   0.96082   5.49400
      46              6.62641    0.48060   0.92682   5.46662
      47              7.28905    0.42556   0.89263   5.44234
      48              8.01795    0.38241   0.85852   5.41840
      49              8.81975    0.35170   0.82444   5.39479
      50              9.70172    0.33735   0.79053   5.37205
      51             10.67190    0.33679   0.75669   5.34979
      52             11.73909    0.34576   0.72280   5.32809
      53             12.91299    0.36061   0.68898   5.30698
      54             14.20429    0.37836   0.65516   5.28662
      55             15.62472    0.39641   0.62127   5.26682
      56             17.18719    0.41376   0.58741   5.24744
      57             18.90591    0.43007   0.55349   5.22844
      58             20.79651    0.44388   0.51917   5.21062
      59             22.87616    0.45642   0.48495   5.19234
      60             25.16377    0.46694   0.45062   5.17471
      61             27.68015    0.47585   0.41634   5.15748
      62             30.44816    0.48293   0.38193   5.14064
      63             33.49298    0.48857   0.34754   5.12351
      64             36.84228    0.49255   0.31296   5.10723
      65             40.52651    0.49536   0.27830   5.09114
      66             44.57916    0.49665   0.24336   5.07544
      67             49.03707    0.49682   0.20846   5.05983
      68             53.94078    0.49598   0.17364   5.04423
      69             59.33486    0.49393   0.13854   5.02968
      70             65.26834    0.49166   0.10366   5.01443
      71             71.79518    0.48690   0.06819   5.00053
      72             78.97470    0.48198   0.03303   4.98694
      73             86.87217    0.47627  -0.00191   4.97356
      74             95.55938    0.46999  -0.03590   4.96161
      75            105.11532    0.46208  -0.07171   4.94925
      76            115.62685    0.45367  -0.10628   4.93840
      77            127.18954    0.44446  -0.14029   4.92782
      78            139.90849    0.43481  -0.17318   4.91840
      79            153.89934    0.42361  -0.20587   4.91053
      80            169.28927    0.41203  -0.23695   4.90166
      81            186.21820    0.39967  -0.26649   4.89392
      82            204.84002    0.38657  -0.29388   4.88738
      83            225.32402    0.37293  -0.31858   4.88094
      84            247.85643    0.35879  -0.34025   4.87428
      85            272.64207    0.34417  -0.35852   4.86626
      86            299.90628    0.32939  -0.37169   4.86010
      87            329.89690    0.31474  -0.38120   4.85093
      88            362.88659    0.30041  -0.38475   4.84316
      89            399.17525    0.28638  -0.38123   4.83837
      90            439.09278    0.27205  -0.36821   4.82570
      91            483.00206    0.25564  -0.34538   4.81180
      92            531.30226    0.23501  -0.31074   4.80937
      93            584.43249    0.20730  -0.26787   4.80646
