# Convergence file
# Iter  CFL  res
      60             25.16377    0.60867   0.19356   4.98171
      61             27.68015    0.60548   0.15986   4.96542
      62             30.44816    0.60142   0.12610   4.94965
      63             33.49298    0.59654   0.09239   4.93423
      64             36.84228    0.59110   0.05863   4.91873
      65             40.52651    0.58451   0.02488   4.90480
      66             44.57916    0.57738  -0.00880   4.89061
      67             49.03707    0.56955  -0.04238   4.87672
      68             53.94078    0.56113  -0.07571   4.86370
      69             59.33486    0.55187  -0.10927   4.85028
      70             65.26834    0.54202  -0.14242   4.83754
      71             71.79518    0.53155  -0.17523   4.82546
      72             78.97470    0.52072  -0.20751   4.81353
      73             86.87217    0.50881  -0.23962   4.80284
      74             95.55938    0.49657  -0.27077   4.79243
      75            105.11532    0.48388  -0.30097   4.78244
      76            115.62685    0.47045  -0.33017   4.77321
      77            127.18954    0.45663  -0.35801   4.76424
      78            139.90849    0.44243  -0.38397   4.75573
      79            153.89934    0.42768  -0.40823   4.74745
      80            169.28927    0.41266  -0.42982   4.73935
      81            186.21820    0.39745  -0.44873   4.73121
      82            204.84002    0.38199  -0.46494   4.72293
      83            225.32402    0.36657  -0.47743   4.71430
      84            247.85643    0.35136  -0.48581   4.70513
      85            272.64207    0.33654  -0.48931   4.69546
      86            299.90628    0.32232  -0.48617   4.68669
      87            329.89690    0.30855  -0.47537   4.70869
      88            362.88659    0.40258  -0.39052   5.48968
      89             35.44107    0.74388  -0.01106   5.80881
      90              1.84653    0.59732  -0.29940   5.20396
      91              1.59765    0.42683  -0.30641   5.52295
      92              0.46633    0.68783  -0.12097   6.00963
      93              0.25000    0.54128  -0.32640   5.03517
      94              0.27500    1.77634   0.87866   7.02724
      95              0.25000    1.50066   0.63963   6.85796
      96              0.25000    1.31638   0.37221   6.60366
      97              0.25000    1.25919   0.17139   6.38366
      98              0.25000    1.22326   0.01305   6.18684
      99              0.27500    1.16994  -0.09123   6.04042
     100              0.30250    1.13330  -0.17876   5.87968
     101              0.33275    1.07941  -0.22954   5.72827
     102              0.36603    1.02471  -0.25480   5.60642
     103              0.40263    0.96925  -0.26645   5.52993
     104              0.44289    0.90552  -0.28110   5.40760
     105              0.48718    0.84576  -0.28811   5.34952
     106              0.53590    0.78869  -0.29392   5.37081
     107              0.58949    1.94515   1.12443   7.24192
     108              0.25000    2.23021   2.44986   7.55066
     109              0.25000    3.16470   3.23643   7.62877
     110              0.25000    2.92716   3.00271   7.53499
     111              0.25000    5.13131   5.29548  13.96523
     112              0.25000    5.48575   5.24030  14.69535
     113              0.25000    6.72364   5.66402  14.91075
     114              0.25000    9.20814   8.62315  18.27844
     115              0.25000    9.08207   8.63045  19.13362
     116              0.25000    9.08779   8.59411  21.50299
     117              0.25000   12.66509  11.61434  31.92747
     118              0.25000   13.16430  12.30080  30.36334
     119              0.27500   18.11094  16.51663  44.42758
     120              0.25000   21.22470  19.65193  45.74696
