5606,87
5865,69
6112,4
6320,09
6474,02
6568,38
6639,54
6676,44
6709,66
6734,96
6745,5
6746,56
6773,44
6771,33
6775,02
6791,36
6791,36
6793,47
6806,12
6798,22
6818,77
6814,03
6824,05
6831,95
6847,77
6848,29
6853,04
6855,15
6856,73
6874,12
6870,43
6872,02
6873,07
6873,6
6868,33
6883,61
6891,52
6885,72
6883,09
6876,23
6882,03
6890,99
6889,41
6891,52
6889,41
6886,25
6888,36
6888,88
6891,52
6903,12
6903,64
6905,75
6891,52
6870,43
6887,83
6882,56
6880,45
6879,92
6867,8
6878,87
6876,23
6870,43
6886,78
6883,61
6882,56
6866,74
6870,43
6872,54
6864,64
6864,64
6851,46
6859,36
6864,64
6861,47
6859,89
6851,46
6849,35
6855,67
6849,88
6839,33
6840,39
6832,48
6830,9
6828,26
6827,74
6812,98
6821,41
6809,29
6801,91
6807,7
6792,42
6791,36
6780,82
6775,02
6775,55
6763,42
6756,57
6734,43
6739,18
6722,31
6696,48
6681,72
6650,09
6632,16
6619,51
6633,75
6653,78
6674,86
6705,97
6721,78
6734,43
6744,97
6736,54
6739,18
6743,39
6740,23
6733,9
6733,9
6735,49
6732,32
6728,11
6724,94
6720,73
6721,78
6715,45
6704,38
6703,33
6679,08
6689,1
6669,59
6658,52
6667,48
6666,43
6651,67
6643,23
6626,37
6621,62
6613,71
6610,55
6603,7
6602,12
6589,99
6583,14
6577,34
6569,96
6556,78
6545,71
6540,97
6525,68
6525,68
6506,7
6504,07
6490,89
6479,82
6473,49
6459,26
6445,56
6433,43
6414,98
6410,24
6397,06
6376,5
6378,61
6357,52
6348,03
6332,75
6325,37
6306,92
6287,94
6282,14
6256,31
6249,98
6227,84
6221,52
6205,18
6184,62
6174,07
6151,93
6127,69
6109,24
6090,26
6062,85
6041,23
6021,2
5994,85
5959,53
5937,39
5909,97
5880,45
5854,1
5806,65
5787,68
5739,71
5698,06
5648,51
5602,12
5536,76
5482,46
5408,66
5327,48
5233,65
5147,72
5019,63
4882,57
4722,84
4540,98
4336,44
4144,04
5746,56
5691,74
5634,8
5573,66
5507,24
5439,76
5353,31
5253,15
5143,5
5011,19
4874,13
4702,81
4501,97
4293,22
4119,26
3985,89
3887,84
3804,55
3737,61
3724,95
