    0.2766029931E-10     0.1807590840E-07     0.7786405762E-06     0.6674381952E-08     0.2136488289E-12     0.7852547088E-08     0.1312817360E-01     0.7782006988E-02     0.6181604256E-03     0.1555106279E-01     0.2481434202E-03     0.0000000000E+00     0.0000000000E+00     0.3620658532E+03
    0.2406473225E-10     0.1572621796E-07     0.6774249540E-06     0.5806777896E-08     0.1858765810E-12     0.6831793143E-08     0.1142164006E-01     0.6770422563E-02     0.5378056457E-03     0.1352957747E-01     0.2158872144E-03    -0.2931781869E-02     0.3924056352E+01     0.4091317063E+03
    0.2200943740E-10     0.3619576793E-07     0.5943145954E-06     0.5718988347E-08     0.2080385000E-12     0.6473693850E-08     0.9816113790E-02     0.5813179390E-02     0.4601732139E-03     0.1159401872E-01     0.1824461881E-03    -0.7554718070E-02     0.1074536895E+02     0.4765942224E+03
    0.2130206099E-10     0.6127126152E-07     0.5448789189E-06     0.5908685899E-08     0.2654270126E-12     0.6582425204E-08     0.8808142509E-02     0.5209661023E-02     0.4102469177E-03     0.1036298912E-01     0.1600004297E-03    -0.1155769784E-01     0.1697421030E+02     0.5319474406E+03
    0.2118217437E-10     0.8704373525E-07     0.5116647916E-06     0.6167618735E-08     0.3521527747E-12     0.6853784322E-08     0.8085886703E-02     0.4775800193E-02     0.3737368734E-03     0.9472275108E-02     0.1431552625E-03    -0.1568050811E-01     0.2282002727E+02     0.5804433069E+03
    0.2135384697E-10     0.1118374356E-06     0.4880615002E-06     0.6417550093E-08     0.4689506068E-12     0.7157702615E-08     0.7531110352E-02     0.4441670859E-02     0.3451829254E-03     0.8782811985E-02     0.1297613533E-03    -0.2027711427E-01     0.2837008984E+02     0.6242988966E+03
    0.2167651411E-10     0.1351059682E-06     0.4706343246E-06     0.6631608269E-08     0.6199887457E-12     0.7440584409E-08     0.7083445331E-02     0.4171424591E-02     0.3217575221E-03     0.8222738393E-02     0.1186566758E-03    -0.2552843180E-01     0.3370720305E+02     0.6649515195E+03
    0.2208258146E-10     0.1567389857E-06     0.4575507792E-06     0.6803442962E-08     0.8114384001E-12     0.7683128190E-08     0.6711199022E-02     0.3946251910E-02     0.3019799217E-03     0.7754370441E-02     0.1092248682E-03    -0.3150455005E-01     0.3886308295E+02     0.7031132770E+03
    0.2253405641E-10     0.1768154608E-06     0.4476145103E-06     0.6934057310E-08     0.1051171594E-11     0.7880246030E-08     0.6394621094E-02     0.3754408405E-02     0.2849200940E-03     0.7354084739E-02     0.1010687606E-03    -0.3823984750E-01     0.4386211572E+02     0.7392702612E+03
    0.2300869257E-10     0.1954820790E-06     0.4400066447E-06     0.7027120842E-08     0.1348784372E-11     0.8032894852E-08     0.6120542292E-02     0.3588048009E-02     0.2699524266E-03     0.7006036616E-02     0.9391489160E-04    -0.4575536500E-01     0.4872536600E+02     0.7737830841E+03
    0.2349259009E-10     0.2128803103E-06     0.4341562508E-06     0.7086939177E-08     0.1715274381E-11     0.8144274876E-08     0.5880017900E-02     0.3441834887E-02     0.2566501902E-03     0.6699421970E-02     0.8757333685E-04    -0.5405969217E-01     0.5346640244E+02     0.8068960641E+03
    0.2397698286E-10     0.2291448396E-06     0.4296494462E-06     0.7117830976E-08     0.2163057039E-11     0.8218447325E-08     0.5666549765E-02     0.3311886665E-02     0.2447011936E-03     0.6426354126E-02     0.8190244361E-04    -0.6315844073E-01     0.5809710916E+02     0.8388016672E+03
    0.2445643414E-10     0.2444020059E-06     0.4261791296E-06     0.7123759248E-08     0.2706335125E-11     0.8259569123E-08     0.5475266398E-02     0.3195288329E-02     0.2338695377E-03     0.6180892306E-02     0.7679329927E-04    -0.7305781741E-01     0.6262845162E+02     0.8696580095E+03
    0.2492723554E-10     0.2587538168E-06     0.4235167720E-06     0.7108240567E-08     0.3360445225E-11     0.8271541782E-08     0.5302541714E-02     0.3089868403E-02     0.2239794124E-03     0.5958602835E-02     0.7216342227E-04    -0.8375816101E-01     0.6706758988E+02     0.8995779091E+03
    0.2538720536E-10     0.2722950824E-06     0.4214870066E-06     0.7074336951E-08     0.4142394163E-11     0.8257925396E-08     0.5145477623E-02     0.2993888625E-02     0.2148889947E-03     0.5755924933E-02     0.6794524123E-04    -0.9526340463E-01     0.7142255330E+02     0.9286661028E+03
    0.2583502650E-10     0.2851076909E-06     0.4199548892E-06     0.7024668811E-08     0.5070683092E-11     0.8221863372E-08     0.5001782218E-02     0.2905972889E-02     0.2064855911E-03     0.5570033166E-02     0.6408430235E-04    -0.1075764163E+00     0.7570030874E+02     0.9570096130E+03
    0.2626975374E-10     0.2972566363E-06     0.4188159915E-06     0.6961505485E-08     0.6164633881E-11     0.8166132816E-08     0.4869672197E-02     0.2825050138E-02     0.1986817330E-03     0.5398725903E-02     0.6053763140E-04    -0.1206919019E+00     0.7990504521E+02     0.9846692183E+03
    0.2669102293E-10     0.3088029057E-06     0.4179877681E-06     0.6886781528E-08     0.7444908046E-11     0.8093151872E-08     0.4747635399E-02     0.2750210788E-02     0.1914024746E-03     0.5240127720E-02     0.5726799504E-04    -0.1346033121E+00     0.8404220903E+02     0.1011708057E+04
    0.2710675346E-10     0.3199031069E-06     0.4175149561E-06     0.6806705034E-08     0.8948315311E-11     0.8010908109E-08     0.4633907746E-02     0.2680398091E-02     0.1845573216E-03     0.5092018542E-02     0.5422932360E-04    -0.1493759583E+00     0.8813552020E+02     0.1038303433E+04
    0.2751670642E-10     0.3305937557E-06     0.4173478322E-06     0.6722136787E-08     0.1070218238E-10     0.7920529804E-08     0.4527568077E-02     0.2615057546E-02     0.1781010586E-03     0.4953253956E-02     0.5139854929E-04    -0.1650053147E+00     0.9218791911E+02     0.1064492061E+04
    0.2792036910E-10     0.3409033327E-06     0.4174382601E-06     0.6633578514E-08     0.1273504155E-10     0.7822742802E-08     0.4427844371E-02     0.2553723488E-02     0.1719956470E-03     0.4822872812E-02     0.4875610453E-04    -0.1814923509E+00     0.9620167566E+02     0.1090303654E+04
    0.2831747686E-10     0.3508596045E-06     0.4177461536E-06     0.6541516649E-08     0.1507755940E-10     0.7718286906E-08     0.4334055510E-02     0.2495984570E-02     0.1662072098E-03     0.4700023937E-02     0.4628443528E-04    -0.1988450447E+00     0.1001796900E+03     0.1115769806E+04
    0.2870780458E-10     0.3604857285E-06     0.4182378405E-06     0.6446435475E-08     0.1776177983E-10     0.7607910649E-08     0.4245634465E-02     0.2441498333E-02     0.1607076987E-03     0.4583998250E-02     0.4396872324E-04    -0.2170697132E+00     0.1041237755E+03     0.1140913337E+04
    0.2909122004E-10     0.3698021625E-06     0.4188854208E-06     0.6348842804E-08     0.2082004613E-10     0.7492381131E-08     0.4162090315E-02     0.2389968110E-02     0.1554727917E-03     0.4474180465E-02     0.4179591752E-04    -0.2361730852E+00     0.1080355542E+03     0.1165754027E+04
    0.2946774689E-10     0.3788297898E-06     0.4196651254E-06     0.6249179458E-08     0.2428690538E-10     0.7372391631E-08     0.4082976974E-02     0.2341123964E-02     0.1504801090E-03     0.4370009358E-02     0.3975401617E-04    -0.2561665158E+00     0.1119173423E+03     0.1190314921E+04
    0.2983736823E-10     0.3875856403E-06     0.4205564385E-06     0.6147855120E-08     0.2819771688E-10     0.7248601284E-08     0.4007919009E-02     0.2294738829E-02     0.1457110052E-03     0.4271012842E-02     0.3783277691E-04    -0.2770575516E+00     0.1157704588E+03     0.1214611937E+04
    0.3020010873E-10     0.3960851706E-06     0.4215418919E-06     0.6045248647E-08     0.3258863398E-10     0.7121623537E-08     0.3936584790E-02     0.2250612054E-02     0.1411489814E-03     0.4176773202E-02     0.3602302876E-04    -0.2988539178E+00     0.1195961096E+03     0.1238659417E+04
    0.3055609637E-10     0.4043440848E-06     0.4226068105E-06     0.5941688460E-08     0.3749739522E-10     0.6992000742E-08     0.3868666283E-02     0.2208557004E-02     0.1367784851E-03     0.4086900974E-02     0.3431618064E-04    -0.3215677544E+00     0.1233961859E+03     0.1262475247E+04
    0.3090533895E-10     0.4123735657E-06     0.4237381763E-06     0.5837508799E-08     0.4296074800E-10     0.6860273802E-08     0.3803916382E-02     0.2168424245E-02     0.1325873784E-03     0.4001084751E-02     0.3270518121E-04    -0.3452026599E+00     0.1271709051E+03     0.1286066177E+04
    0.3124799557E-10     0.4201866642E-06     0.4249253190E-06     0.5732987642E-08     0.4901689177E-10     0.6726904787E-08     0.3742088146E-02     0.2130064064E-02     0.1285631321E-03     0.3919011401E-02     0.3118298206E-04    -0.3697709659E+00     0.1309219514E+03     0.1309447586E+04
    0.3158424794E-10     0.4277957815E-06     0.4261590257E-06     0.5628358530E-08     0.5570598217E-10     0.6592290418E-08     0.3682960661E-02     0.2093342428E-02     0.1246944820E-03     0.3840400219E-02     0.2974322971E-04    -0.3952860192E+00     0.1346509371E+03     0.1332633890E+04
    0.3191407006E-10     0.4352074468E-06     0.4274306779E-06     0.5523907411E-08     0.6306305858E-10     0.6456887434E-08     0.3626369826E-02     0.2058160292E-02     0.1209735650E-03     0.3765044595E-02     0.2838097771E-04    -0.4217457723E+00     0.1383570994E+03     0.1355624323E+04
    0.3223771529E-10     0.4424335809E-06     0.4287337740E-06     0.5419811652E-08     0.7112870328E-10     0.6321005318E-08     0.3572122355E-02     0.2024400177E-02     0.1173903018E-03     0.3692697700E-02     0.2709061103E-04    -0.4491687750E+00     0.1420426506E+03     0.1378436239E+04
    0.3255537220E-10     0.4494838718E-06     0.4300624843E-06     0.5316242939E-08     0.7994326121E-10     0.6184938278E-08     0.3520055062E-02     0.1991962994E-02     0.1139362972E-03     0.3623151399E-02     0.2586730358E-04    -0.4775689526E+00     0.1457089632E+03     0.1401081418E+04
    0.3286709777E-10     0.4563643658E-06     0.4314112731E-06     0.5213402003E-08     0.8954265099E-10     0.6049012072E-08     0.3470039894E-02     0.1960771315E-02     0.1106052525E-03     0.3556243468E-02     0.2470710059E-04    -0.5069491570E+00     0.1493558745E+03     0.1423561867E+04
    0.3317301827E-10     0.4630820933E-06     0.4327755509E-06     0.5111449759E-08     0.9996398243E-10     0.5913494170E-08     0.3421949778E-02     0.1930748115E-02     0.1073907208E-03     0.3491812080E-02     0.2360611311E-04    -0.5373179878E+00     0.1529839311E+03     0.1445883748E+04
    0.3347331738E-10     0.4696448275E-06     0.4341515966E-06     0.5010513097E-08     0.1112457894E-09     0.5778600725E-08     0.3375659676E-02     0.1901817432E-02     0.1042861916E-03     0.3429697266E-02     0.2256055303E-04    -0.5686898309E+00     0.1565943399E+03     0.1468057054E+04
    0.3376817506E-10     0.4760598211E-06     0.4355361966E-06     0.4910703893E-08     0.1234268486E-09     0.5644521631E-08     0.3331055721E-02     0.1873910073E-02     0.1012857143E-03     0.3369753188E-02     0.2156694912E-04    -0.6010793305E+00     0.1601882448E+03     0.1490091172E+04
