    0.3514621672E-02     0.1878607688E-02     0.9865908831E-04     0.3206235303E-02     0.2070747259E-04    -0.5913874155E+00     0.1670405514E+03     0.1493186006E+04
    0.3466333794E-02     0.1850051220E-02     0.9571866356E-04     0.3147721145E-02     0.1977479846E-04    -0.6258448114E+00     0.1709605925E+03     0.1516380071E+04
    0.3419814672E-02     0.1822512929E-02     0.9287984424E-04     0.3091269199E-02     0.1888950233E-04    -0.6614151860E+00     0.1748616192E+03     0.1539430592E+04
    0.3374971646E-02     0.1795939720E-02     0.9013831825E-04     0.3036772887E-02     0.1804893538E-04    -0.6981012444E+00     0.1787433377E+03     0.1562337934E+04
    0.3331710543E-02     0.1770277482E-02     0.8748955307E-04     0.2984123321E-02     0.1725046555E-04    -0.7359123089E+00     0.1826061833E+03     0.1585106627E+04
    0.3289936688E-02     0.1745471655E-02     0.8492885801E-04     0.2933210433E-02     0.1649151078E-04    -0.7748650517E+00     0.1864512965E+03     0.1607745224E+04
    0.3249563247E-02     0.1721472203E-02     0.8245191359E-04     0.2883933235E-02     0.1576969014E-04    -0.8149760829E+00     0.1902797498E+03     0.1630261738E+04
    0.3210517516E-02     0.1698237356E-02     0.8005516413E-04     0.2836207504E-02     0.1508293189E-04    -0.8562551566E+00     0.1940918595E+03     0.1652659623E+04
    0.3172738836E-02     0.1675732427E-02     0.7773570779E-04     0.2789963443E-02     0.1442941775E-04    -0.8987044541E+00     0.1978872124E+03     0.1674937957E+04
    0.3136157032E-02     0.1653916971E-02     0.7548997513E-04     0.2745119268E-02     0.1380720787E-04    -0.9423414155E+00     0.2016667909E+03     0.1697103926E+04
    0.3100707310E-02     0.1632753630E-02     0.7331465053E-04     0.2701599398E-02     0.1321450672E-04    -0.9871836446E+00     0.2054315320E+03     0.1719164363E+04
    0.3066341927E-02     0.1612215147E-02     0.7120739865E-04     0.2659348904E-02     0.1264984755E-04    -0.1033233237E+01     0.2091809737E+03     0.1741117831E+04
    0.3033004012E-02     0.1592268743E-02     0.6916526462E-04     0.2618301428E-02     0.1211164881E-04    -0.1080508129E+01     0.2129159951E+03     0.1762970677E+04
    0.3000640841E-02     0.1572884013E-02     0.6718548805E-04     0.2578395345E-02     0.1159844420E-04    -0.1129026910E+01     0.2166374459E+03     0.1784729020E+04
    0.2969208896E-02     0.1554036004E-02     0.6526582669E-04     0.2539580211E-02     0.1110895099E-04    -0.1178799503E+01     0.2203454684E+03     0.1806394773E+04
    0.2938667341E-02     0.1535701294E-02     0.6340415206E-04     0.2501808623E-02     0.1064196410E-04    -0.1229836231E+01     0.2240402035E+03     0.1827969803E+04
    0.2908977759E-02     0.1517857869E-02     0.6159844430E-04     0.2465036045E-02     0.1019634657E-04    -0.1282146953E+01     0.2277217722E+03     0.1849455811E+04
    0.2880104026E-02     0.1500485017E-02     0.5984678106E-04     0.2429220532E-02     0.9771028859E-05    -0.1335741987E+01     0.2313902952E+03     0.1870854461E+04
    0.2852007337E-02     0.1483560376E-02     0.5814704667E-04     0.2394316709E-02     0.9364932064E-05    -0.1390640155E+01     0.2350464976E+03     0.1892170895E+04
    0.2824651536E-02     0.1467063086E-02     0.5649725190E-04     0.2360282194E-02     0.8977051295E-05    -0.1446860362E+01     0.2386910821E+03     0.1913410097E+04
    0.2798011613E-02     0.1450978978E-02     0.5489605620E-04     0.2327088397E-02     0.8606566943E-05    -0.1504402144E+01     0.2423234867E+03     0.1934569636E+04
    0.2772055064E-02     0.1435289312E-02     0.5334163819E-04     0.2294697235E-02     0.8252578851E-05    -0.1563282486E+01     0.2459443789E+03     0.1955654222E+04
    0.2746755647E-02     0.1419979064E-02     0.5183252746E-04     0.2263078233E-02     0.7914300589E-05    -0.1623505854E+01     0.2495538019E+03     0.1976664900E+04
    0.2722088490E-02     0.1405034016E-02     0.5036731455E-04     0.2232202557E-02     0.7590985901E-05    -0.1685071261E+01     0.2531517855E+03     0.1997602609E+04
    0.2698010161E-02     0.1390428541E-02     0.4894341427E-04     0.2202017527E-02     0.7281654494E-05    -0.1748030530E+01     0.2567413005E+03     0.2018485878E+04
    0.2674471025E-02     0.1376133130E-02     0.4755785721E-04     0.2172462350E-02     0.6985278904E-05    -0.1812465003E+01     0.2603266382E+03     0.2039341163E+04
    0.2651456865E-02     0.1362139848E-02     0.4620984901E-04     0.2143521111E-02     0.6701342874E-05    -0.1878362410E+01     0.2639071547E+03     0.2060165397E+04
    0.2628946590E-02     0.1348436591E-02     0.4489818040E-04     0.2115169294E-02     0.6429258716E-05    -0.1945737456E+01     0.2674833562E+03     0.2080962171E+04
    0.2606924001E-02     0.1335014143E-02     0.4362190701E-04     0.2087388253E-02     0.6168517271E-05    -0.2014600918E+01     0.2710551751E+03     0.2101731745E+04
    0.2585373440E-02     0.1321863641E-02     0.4238010781E-04     0.2060160111E-02     0.5918627974E-05    -0.2084964529E+01     0.2746225272E+03     0.2122474249E+04
    0.2564276870E-02     0.1308974694E-02     0.4117170759E-04     0.2033463727E-02     0.5679089897E-05    -0.2156851916E+01     0.2781858969E+03     0.2143193130E+04
    0.2543620228E-02     0.1296339348E-02     0.3999585694E-04     0.2007283056E-02     0.5449461676E-05    -0.2230275353E+01     0.2817451853E+03     0.2163888417E+04
    0.2523387082E-02     0.1283948146E-02     0.3885155936E-04     0.1981598867E-02     0.5229290691E-05    -0.2305259957E+01     0.2853008484E+03     0.2184563364E+04
    0.2503564797E-02     0.1271793946E-02     0.3773802935E-04     0.1956396742E-02     0.5018179107E-05    -0.2381819905E+01     0.2888527741E+03     0.2205217904E+04
    0.2484141324E-02     0.1259869931E-02     0.3665450354E-04     0.1931662885E-02     0.4815747574E-05    -0.2459969569E+01     0.2924008544E+03     0.2225851999E+04
    0.2465105018E-02     0.1248169525E-02     0.3560023557E-04     0.1907384018E-02     0.4621631865E-05    -0.2539722113E+01     0.2959449767E+03     0.2246465559E+04
    0.2446441923E-02     0.1236684703E-02     0.3457434703E-04     0.1883543832E-02     0.4435456967E-05    -0.2621104014E+01     0.2994855599E+03     0.2267061589E+04
    0.2428141546E-02     0.1225409544E-02     0.3357614445E-04     0.1860130357E-02     0.4256893785E-05    -0.2704130850E+01     0.3030224793E+03     0.2287639919E+04
    0.2410191203E-02     0.1214336755E-02     0.3260480957E-04     0.1837128749E-02     0.4085602229E-05    -0.2788826673E+01     0.3065561293E+03     0.2308203396E+04
    0.2392581244E-02     0.1203460903E-02     0.3165969382E-04     0.1814528059E-02     0.3921284122E-05    -0.2875206072E+01     0.3100863743E+03     0.2328751780E+04
    0.2375302497E-02     0.1192776827E-02     0.3074016347E-04     0.1792317858E-02     0.3763652967E-05    -0.2963285855E+01     0.3136130752E+03     0.2349284792E+04
    0.2358346151E-02     0.1182279563E-02     0.2984560010E-04     0.1770488095E-02     0.3612435005E-05    -0.3053080205E+01     0.3171360971E+03     0.2369802177E+04
    0.2341701242E-02     0.1171962815E-02     0.2897527309E-04     0.1749025986E-02     0.3467346314E-05    -0.3144614114E+01     0.3206558035E+03     0.2390306579E+04
    0.2325357332E-02     0.1161820585E-02     0.2812848352E-04     0.1727919336E-02     0.3328118882E-05    -0.3237917494E+01     0.3241725467E+03     0.2410800571E+04
    0.2309307006E-02     0.1151848702E-02     0.2730467671E-04     0.1707159679E-02     0.3194516326E-05    -0.3333002438E+01     0.3276861649E+03     0.2431283725E+04
    0.2293542596E-02     0.1142042884E-02     0.2650330408E-04     0.1686738443E-02     0.3066311737E-05    -0.3429883682E+01     0.3311965004E+03     0.2451755640E+04
    0.2278057113E-02     0.1132399208E-02     0.2572383158E-04     0.1666647673E-02     0.2943287180E-05    -0.3528580658E+01     0.3347033931E+03     0.2472215873E+04
    0.2262841623E-02     0.1122912532E-02     0.2496563241E-04     0.1646876891E-02     0.2825217886E-05    -0.3629119101E+01     0.3382071684E+03     0.2492666821E+04
    0.2247889589E-02     0.1113579201E-02     0.2422820267E-04     0.1627418725E-02     0.2711905387E-05    -0.3731510633E+01     0.3417076578E+03     0.2513107999E+04
    0.2233194471E-02     0.1104395571E-02     0.2351104565E-04     0.1608265885E-02     0.2603158797E-05    -0.3835774801E+01     0.3452046941E+03     0.2533538922E+04
    0.2218746474E-02     0.1095355899E-02     0.2281349255E-04     0.1589406568E-02     0.2498767442E-05    -0.3941958157E+01     0.3486990495E+03     0.2553964589E+04
    0.2204541879E-02     0.1086458233E-02     0.2213517823E-04     0.1570836901E-02     0.2398573214E-05    -0.4050059271E+01     0.3521900734E+03     0.2574381695E+04
    0.2190574972E-02     0.1077699397E-02     0.2147564161E-04     0.1552550516E-02     0.2302407958E-05    -0.4160089707E+01     0.3556775862E+03     0.2594789632E+04
    0.2176836829E-02     0.1069074148E-02     0.2083426884E-04     0.1534536632E-02     0.2210087803E-05    -0.4272088076E+01     0.3591623337E+03     0.2615193250E+04
    0.2163323861E-02     0.1060580638E-02     0.2021071285E-04     0.1516791699E-02     0.2121472578E-05    -0.4386058574E+01     0.3626436655E+03     0.2635589213E+04
    0.2150029422E-02     0.1052215038E-02     0.1960447119E-04     0.1499307893E-02     0.2036404505E-05    -0.4502040159E+01     0.3661218494E+03     0.2655979556E+04
