# solver_fvmcc_F90:: 1D stagnation line solution file
# Nonequilibrium flow
# Primitive variables and extra data
#"xc"  "u"  "v"  "T"  "p"  "rho"  "h0"  "Mf" "xi(N)" "xi(O)" "xi(NO)" "xi(N2)" "xi(O2)" "rhoi(N)"  "rhoi(O)" "rhoi(NO)"  "rhoi(N2)" "rhoi(O2)"
    0.3500098150E-01    -0.3275704720E-02     0.4343738740E+01     0.4138542533E+03     0.6043837348E+04     0.3223017797E-01     0.1598258401E+08     0.6052508181E-05     0.4868680940E+00     0.2395351556E+00     0.9792257744E-02     0.2602650751E+00     0.3539417631E-02     0.1197782158E-01     0.6731372997E-02     0.5160871981E-03     0.1280596807E-01     0.1989281298E-03
    0.3500295250E-01    -0.8456522868E-02     0.1184968676E+02     0.4839910286E+03     0.6043867607E+04     0.2754650783E-01     0.1609378462E+08     0.1445504853E-04     0.4874391724E+00     0.2395771059E+00     0.9757114644E-02     0.2597453887E+00     0.3481218390E-02     0.1025413990E-01     0.5756943856E-02     0.4397176960E-03     0.1092840175E-01     0.1673046241E-03
    0.3500493900E-01    -0.1290289104E-01     0.1869133007E+02     0.5414216761E+03     0.6043870599E+04     0.2460874186E-01     0.1619687508E+08     0.2086207321E-04     0.4882001087E+00     0.2396361154E+00     0.9704436237E-02     0.2590553719E+00     0.3403967746E-02     0.9180758633E-02     0.5147553135E-02     0.3909531657E-03     0.9743237659E-02     0.1462392663E-03
    0.3500694050E-01    -0.1746361663E-01     0.2510228851E+02     0.5916932586E+03     0.6043857973E+04     0.2250192438E-01     0.1629428826E+08     0.2702155042E-04     0.4890384558E+00     0.2397015303E+00     0.9641882430E-02     0.2582983485E+00     0.3319782972E-02     0.8415149192E-02     0.4711481439E-02     0.3554302323E-03     0.8889358751E-02     0.1305047643E-03
    0.3500895750E-01    -0.2254838187E-01     0.3119046693E+02     0.6372065528E+03     0.6043837693E+04     0.2087918411E-01     0.1638732736E+08     0.3363357168E-04     0.4899118280E+00     0.2397697534E+00     0.9572764675E-02     0.2575125650E+00     0.3233088887E-02     0.7828015267E-02     0.4376188345E-02     0.3276761614E-03     0.8229286067E-02     0.1180182713E-03
    0.3501099050E-01    -0.2835328268E-01     0.3703862766E+02     0.6793931382E+03     0.6043813472E+04     0.1956780055E-01     0.1647719580E+08     0.4097290711E-04     0.4908059078E+00     0.2398391905E+00     0.9498649445E-02     0.2567106181E+00     0.3145634209E-02     0.7355307899E-02     0.4105623256E-02     0.3049486121E-03     0.7694225384E-02     0.1076954016E-03
    0.3501303900E-01    -0.3495605208E-01     0.4268271214E+02     0.7189976006E+03     0.6043786931E+04     0.1847573338E-01     0.1656432737E+08     0.4911904752E-04     0.4917086613E+00     0.2399086871E+00     0.9420754877E-02     0.2559032419E+00     0.3058654906E-02     0.6962909364E-02     0.3880580769E-02     0.2857868969E-03     0.7247507394E-02     0.9894895890E-04
    0.3501510300E-01    -0.4239397727E-01     0.4815025945E+02     0.7565256288E+03     0.6043758796E+04     0.1754569553E-01     0.1664906820E+08     0.5808999819E-04     0.4926133404E+00     0.2399775249E+00     0.9339881639E-02     0.2550964001E+00     0.2972852879E-02     0.6629653440E-02     0.3689122674E-02     0.2692773073E-03     0.6866240061E-02     0.9140205082E-04
    0.3501718350E-01    -0.5068936626E-01     0.5346494275E+02     0.7923511841E+03     0.6043729455E+04     0.1673948796E-01     0.1673172988E+08     0.6788371746E-04     0.4935164122E+00     0.2400452607E+00     0.9256547703E-02     0.2542931714E+00     0.2888607994E-02     0.6341472061E-02     0.3523298904E-02     0.2548069400E-03     0.6535114138E-02     0.8479592014E-04
    0.3501928000E-01    -0.5985076575E-01     0.5864208885E+02     0.8267271189E+03     0.6043699164E+04     0.1603115869E-01     0.1681251023E+08     0.7848315076E-04     0.4944152857E+00     0.2401115488E+00     0.9171178332E-02     0.2534957887E+00     0.2806198508E-02     0.6088828242E-02     0.3377713056E-02     0.2419583965E-03     0.6243707918E-02     0.7895108241E-04
    0.3502139250E-01    -0.6988344800E-01     0.6369507789E+02     0.8598523352E+03     0.6043667962E+04     0.1540183972E-01     0.1689158666E+08     0.8986965277E-04     0.4953085046E+00     0.2401761521E+00     0.9084088221E-02     0.2527054714E+00     0.2725783578E-02     0.5864806473E-02     0.3248446008E-02     0.2304267898E-03     0.5984426556E-02     0.7373388828E-04
    0.3502352150E-01    -0.8079327070E-01     0.6863621179E+02     0.8918901420E+03     0.6043636001E+04     0.1483737027E-01     0.1696912734E+08     0.1020274174E-03     0.4961954481E+00     0.2402389155E+00     0.8995500827E-02     0.2519226984E+00     0.2647437156E-02     0.5664230149E-02     0.3132559605E-02     0.2199820215E-03     0.5751556767E-02     0.6904172605E-04
    0.3502566650E-01    -0.9257934980E-01     0.7347358148E+02     0.9229568845E+03     0.6043603321E+04     0.1432720420E-01     0.1704523946E+08     0.1149350627E-03     0.4970754319E+00     0.2402996967E+00     0.8905639253E-02     0.2511480034E+00     0.2571228752E-02     0.5483249600E-02     0.3027867101E-02     0.2104527191E-03     0.5540837871E-02     0.6479691031E-04
    0.3502782800E-01    -0.1052440612E+00     0.7821618053E+02     0.9531606107E+03     0.6043569996E+04     0.1386290148E-01     0.1712004824E+08     0.1285765014E-03     0.4979484297E+00     0.2403584155E+00     0.8814653064E-02     0.2503813397E+00     0.2497162063E-02     0.5318792115E-02     0.2932620397E-02     0.2017007895E-03     0.5348852275E-02     0.6093590181E-04
    0.3503000650E-01    -0.1187869504E+00     0.8287180719E+02     0.9825910711E+03     0.6043536225E+04     0.1343778110E-01     0.1719366322E+08     0.1429336945E-03     0.4988145685E+00     0.2404150136E+00     0.8722667366E-02     0.2496225282E+00     0.2425222314E-02     0.5168429837E-02     0.2845436843E-02     0.1936165746E-03     0.5172890305E-02     0.5740753726E-04
    0.3503220150E-01    -0.1331948306E+00     0.8744520659E+02     0.1011310845E+04     0.6043502373E+04     0.1304664279E-01     0.1726614798E+08     0.1579759326E-03     0.4996736781E+00     0.2404694245E+00     0.8629832618E-02     0.2488716511E+00     0.2355413749E-02     0.5030274491E-02     0.2765240732E-02     0.1861149713E-03     0.5010841167E-02     0.5417142786E-04
